run_id,time,node_id,x,y,neighbor_count,avg_rssi,tx_packets,rx_packets,lost_packets,delay_sum,d_res,T_hello,ND,LET,LS,RSSI,LA,LQ_mean,LL_d,link_failure,lfp,lfp_threshold,paper_predicted_failure
1,1.0,0,197.134,433.866,6.0,-39.281,0,0,0,0.0,0.0,1.0,6.0,0.0,0.0,-39.281,0.9048374180359596,0.674784735930631,0.0,0,0.6114776226990715,0.46333173791403726,1
1,2.0,0,198.877,425.384,6.0,-38.569,0,0,0,0.0,0.0,1.0,6.0,0.0,0.0,-38.569,0.9048374180359596,0.6834074092015548,0.0,0,0.6088908207177944,0.4651615858078706,1
1,3.0,0,200.62,416.902,7.0,-43.029,0,0,0,0.0,0.0,1.0,7.0,0.0,0.0,-43.029,0.9048374180359596,0.6293945962966102,0.0,0,0.6207468385023213,0.4562755457848807,1
1,4.0,0,202.363,408.419,8.0,-42.283,0,0,0,0.0,0.0,1.0,8.0,0.0,0.0,-42.283,0.9048374180359596,0.6384290264372131,0.0,0,0.6136886833731838,0.46055988063653414,1
1,5.0,0,204.106,399.937,10.0,-43.334,0,0,0,0.0,0.0,1.0,10.0,0.0,0.0,-43.334,0.9048374180359596,0.6257008949656666,0.0,0,0.6088114706407348,0.4627596250142203,1
1,6.0,0,205.849,391.455,10.0,-41.814,0,0,0,0.0,1.814886624870468,1.0,10.0,1.814886624870468,0.1659722989502589,-41.814,0.9048374180359596,0.6441088491395491,0.0,0,0.5837602157397027,0.47942056046640036,1
1,7.0,0,207.591,382.973,11.0,-42.216,0,0,0,0.0,10.428004205714672,1.0,11.0,5.214002102857336,0.4063113232828979,-42.216,0.9048374180359596,0.639240429680404,0.0,1,0.5471512617425343,0.5002059584205437,1
1,8.0,0,209.334,374.491,11.0,-42.729,0,0,0,0.0,19.035376391179597,1.0,11.0,19.035376391179597,0.8509595657607687,-42.729,0.9048374180359596,0.6330277451467187,0.0,1,0.4864212729391891,0.536979202190709,0
1,9.0,0,211.077,366.009,11.0,-42.797,0,0,0,0.0,27.635429923527283,1.0,11.0,27.635429923527283,0.9369320771160866,-42.797,0.9048374180359596,0.6322042314073607,0.0,0,0.4641791871656056,0.5459772372747889,0
1,10.0,0,212.82,357.527,11.0,-42.986,0,0,0,0.0,36.22650515607778,1.0,11.0,36.22650515607778,0.9732882174152152,-42.986,0.9048374180359596,0.6299153476317925,0.0,0,0.4473528542236969,0.5510733429223056,0
1,11.0,0,214.563,349.045,10.0,-41.054,0,0,0,0.0,44.80640231458949,1.0,10.0,22.403201157294745,0.8935755692084987,-41.054,0.9048374180359596,0.6533128262264905,0.0,0,0.4569481526218892,0.5430307881061929,0
1,12.0,0,216.306,340.563,9.0,-42.191,0,0,0,0.0,53.37214374208648,1.0,9.0,26.68607187104324,0.9306512520948348,-42.191,0.9048374180359596,0.6395431920845797,0.0,0,0.45135352831429526,0.5419354760791493,0
1,13.0,0,218.049,332.081,9.0,-42.627,0,0,0,0.0,61.91959944459833,1.0,9.0,61.91959944459833,0.9979541868587992,-42.627,0.9048374180359596,0.6342630157557554,0.0,0,0.41077489831670405,0.558031285659163,0
1,14.0,0,219.791,323.599,10.0,-43.661,0,0,0,0.0,70.4424957530718,1.0,10.0,35.2212478765359,0.9704633905771854,-43.661,0.9048374180359596,0.6217407627190485,0.0,0,0.42770765081984063,0.5465432572993703,0
1,15.0,0,221.534,315.117,10.0,-40.989,0,0,0,0.0,78.93287085438162,1.0,10.0,78.93287085438162,0.9996267593176568,-40.989,0.9048374180359596,0.6541000084773473,0.0,0,0.37282674635136875,0.5695603114832355,0
1,16.0,0,223.277,306.635,12.0,-42.471,0,0,0,0.0,87.37698542867807,1.0,12.0,29.125661809559357,0.9456638854955988,-42.471,0.9048374180359596,0.6361522531578119,0.0,0,0.4084765622627888,0.5502432486473363,0
1,17.0,0,225.02,298.152,12.0,-44.581,0,0,0,0.0,95.75411993524304,1.0,12.0,95.75411993524304,0.999930585306678,-44.581,0.9048374180359596,0.6105991062453828,0.0,0,0.349979190042899,0.5713281655440962,0
1,18.0,0,226.763,289.67,12.0,-41.187,0,0,0,0.0,104.0253649389144,1.0,12.0,104.0253649389144,0.9999696446109833,-41.187,0.9048374180359596,0.6517021302362758,0.0,0,0.32428362413345013,0.5806851325625849,0
1,19.0,0,228.506,281.188,12.0,-41.34,0,0,0,0.0,112.122785477282,1.0,12.0,112.122785477282,0.9999864926766296,-41.34,0.9048374180359596,0.6498492243227204,0.0,0,0.3117578414073425,0.5827004374433667,0
1,20.0,0,230.248,272.706,13.0,-44.12,0,0,0,0.0,119.90508448259074,1.0,13.0,59.95254224129537,0.997509456263145,-44.12,0.9048374180359596,0.6161820449783827,0.0,0,0.35377038088268037,0.5626705134701485,0
1,21.0,0,231.991,264.224,16.0,-42.958,0,0,0,0.0,127.05122537040378,1.0,16.0,31.762806342600943,0.9582593846195973,-42.958,0.9048374180359596,0.6302544415244692,0.0,1,0.3575218136950886,0.5598600639890782,0
1,22.0,0,233.734,255.742,16.0,-43.807,0,0,0,0.0,132.7502660890088,1.0,16.0,132.7502660890088,0.999998283162477,-43.807,0.9048374180359596,0.6199726302786625,0.0,0,0.2700082412668533,0.5907288859037934,0
