method,run_id,time,source,target,hop_count
classic_baseline,1,147.0,72,26,1
classic_baseline,1,147.0,8,97,4
classic_baseline,1,148.0,70,26,1
classic_baseline,1,148.0,75,27,5
classic_baseline,1,148.0,29,42,8
classic_baseline,1,148.0,99,18,5
classic_baseline,1,148.0,76,0,2
classic_baseline,1,149.0,35,18,6
classic_baseline,1,149.0,16,69,8
classic_baseline,1,149.0,32,22,4
classic_baseline,1,149.0,14,84,4
classic_baseline,1,149.0,3,16,5
classic_baseline,1,150.0,1,45,6
classic_baseline,1,150.0,30,75,4
classic_baseline,1,150.0,41,2,2
classic_baseline,1,150.0,22,33,3
classic_baseline,1,150.0,6,16,3
classic_baseline,1,151.0,94,53,5
classic_baseline,1,151.0,67,14,3
classic_baseline,1,151.0,95,8,9
classic_baseline,1,151.0,99,46,1
classic_baseline,1,151.0,65,75,6
classic_baseline,1,152.0,64,28,7
classic_baseline,1,152.0,78,5,4
classic_baseline,1,152.0,93,84,4
classic_baseline,1,152.0,66,38,3
classic_baseline,1,152.0,58,82,8
classic_baseline,1,153.0,3,7,2
classic_baseline,1,153.0,61,51,6
classic_baseline,1,153.0,54,87,5
classic_baseline,1,153.0,13,62,3
classic_baseline,1,153.0,91,56,4
classic_baseline,1,154.0,9,10,7
classic_baseline,1,154.0,41,77,1
classic_baseline,1,154.0,18,8,4
classic_baseline,1,154.0,79,81,3
classic_baseline,1,154.0,74,70,5
classic_baseline,1,155.0,91,41,7
classic_baseline,1,155.0,48,76,7
classic_baseline,1,155.0,67,37,5
classic_baseline,1,155.0,58,64,4
classic_baseline,1,155.0,77,55,5
classic_baseline,1,156.0,12,89,4
classic_baseline,1,156.0,14,83,4
classic_baseline,1,156.0,83,98,1
classic_baseline,1,156.0,70,92,5
classic_baseline,1,156.0,27,55,2
classic_baseline,1,157.0,52,43,2
classic_baseline,1,157.0,58,51,6
classic_baseline,1,157.0,53,93,1
classic_baseline,1,157.0,12,40,2
classic_baseline,1,157.0,54,40,4
classic_baseline,1,158.0,85,32,2
classic_baseline,1,158.0,47,19,5
classic_baseline,1,158.0,87,60,4
classic_baseline,1,158.0,8,11,7
classic_baseline,1,158.0,10,11,8
classic_baseline,1,159.0,55,12,5
classic_baseline,1,159.0,95,94,3
classic_baseline,1,159.0,47,16,2
classic_baseline,1,159.0,71,7,7
classic_baseline,1,159.0,75,71,4
classic_baseline,1,160.0,71,42,2
classic_baseline,1,160.0,85,15,3
classic_baseline,1,160.0,52,45,4
classic_baseline,1,160.0,85,96,5
classic_baseline,1,160.0,54,92,3
classic_baseline,1,161.0,6,36,2
classic_baseline,1,161.0,76,39,1
classic_baseline,1,161.0,45,13,2
classic_baseline,1,161.0,73,64,5
classic_baseline,1,161.0,27,19,6
classic_baseline,1,162.0,84,61,9
classic_baseline,1,162.0,28,13,4
classic_baseline,1,162.0,44,71,5
classic_baseline,1,162.0,47,14,5
classic_baseline,1,162.0,97,35,6
classic_baseline,1,163.0,73,28,3
classic_baseline,1,163.0,54,71,2
classic_baseline,1,163.0,98,79,5
classic_baseline,1,163.0,78,86,3
classic_baseline,1,163.0,82,71,6
classic_baseline,1,164.0,3,77,4
classic_baseline,1,164.0,34,3,1
classic_baseline,1,164.0,23,34,7
classic_baseline,1,164.0,89,97,1
classic_baseline,1,164.0,39,43,6
classic_baseline,1,165.0,44,0,6
classic_baseline,1,165.0,23,18,5
classic_baseline,1,165.0,72,84,5
classic_baseline,1,165.0,51,8,4
classic_baseline,1,165.0,18,94,4
classic_baseline,1,166.0,81,3,6
classic_baseline,1,166.0,11,95,2
classic_baseline,1,166.0,67,27,2
classic_baseline,1,166.0,48,53,3
classic_baseline,1,166.0,58,43,5
classic_baseline,1,167.0,20,47,7
classic_baseline,1,167.0,39,92,4
classic_baseline,1,167.0,41,99,3
classic_baseline,1,167.0,72,76,2
classic_baseline,1,167.0,10,6,4
classic_baseline,1,168.0,19,20,1
classic_baseline,1,168.0,96,79,6
classic_baseline,1,168.0,6,86,3
classic_baseline,1,168.0,10,34,6
classic_baseline,1,168.0,56,84,6
classic_baseline,1,169.0,54,62,3
classic_baseline,1,169.0,77,56,2
classic_baseline,1,169.0,53,34,3
classic_baseline,1,169.0,27,96,5
classic_baseline,1,169.0,65,14,5
classic_baseline,1,170.0,44,55,4
classic_baseline,1,170.0,86,75,5
classic_baseline,1,170.0,62,67,1
classic_baseline,1,170.0,85,39,2
classic_baseline,1,170.0,5,28,4
classic_baseline,1,171.0,50,76,2
classic_baseline,1,171.0,7,0,8
classic_baseline,1,171.0,26,38,2
classic_baseline,1,171.0,27,98,4
classic_baseline,1,171.0,17,97,1
classic_baseline,1,172.0,32,37,5
classic_baseline,1,172.0,0,63,5
classic_baseline,1,172.0,95,55,2
classic_baseline,1,172.0,22,16,4
classic_baseline,1,172.0,48,68,6
classic_baseline,1,173.0,90,29,2
classic_baseline,1,173.0,64,71,1
classic_baseline,1,173.0,85,45,4
classic_baseline,1,173.0,9,50,6
classic_baseline,1,173.0,94,5,2
classic_baseline,1,174.0,55,2,3
classic_baseline,1,174.0,58,9,5
classic_baseline,1,174.0,40,73,3
classic_baseline,1,174.0,54,73,5
classic_baseline,1,174.0,51,90,6
classic_baseline,1,175.0,81,53,2
classic_baseline,1,175.0,51,2,5
classic_baseline,1,175.0,41,21,5
classic_baseline,1,175.0,79,58,4
classic_baseline,1,175.0,88,46,2
classic_baseline,1,176.0,13,31,2
classic_baseline,1,176.0,55,75,4
classic_baseline,1,176.0,51,67,4
classic_baseline,1,176.0,10,50,1
classic_baseline,1,176.0,39,95,3
classic_baseline,1,177.0,43,28,4
classic_baseline,1,177.0,42,99,6
classic_baseline,1,177.0,21,9,4
classic_baseline,1,177.0,65,81,5
classic_baseline,1,177.0,65,24,7
classic_baseline,1,178.0,99,44,1
classic_baseline,1,178.0,44,93,3
classic_baseline,1,178.0,82,18,2
classic_baseline,1,178.0,30,13,9
classic_baseline,1,178.0,18,32,5
classic_baseline,1,179.0,25,22,5
classic_baseline,1,179.0,77,19,7
classic_baseline,1,179.0,97,83,1
classic_baseline,1,179.0,9,22,3
classic_baseline,1,179.0,98,80,6
classic_baseline,1,180.0,63,59,6
classic_baseline,1,180.0,96,72,3
classic_baseline,1,180.0,97,74,3
classic_baseline,1,180.0,57,87,3
classic_baseline,1,180.0,72,82,5
classic_baseline,1,181.0,81,79,1
classic_baseline,1,181.0,41,80,4
classic_baseline,1,181.0,40,19,5
classic_baseline,1,181.0,56,8,2
classic_baseline,1,181.0,60,56,2
classic_baseline,1,182.0,80,38,1
classic_baseline,1,182.0,35,75,7
classic_baseline,1,182.0,7,45,3
classic_baseline,1,182.0,64,9,1
classic_baseline,1,182.0,39,59,7
classic_baseline,1,183.0,57,4,2
classic_baseline,1,183.0,7,47,6
classic_baseline,1,183.0,36,9,2
classic_baseline,1,183.0,82,11,3
classic_baseline,1,183.0,78,76,5
classic_baseline,1,184.0,64,49,2
classic_baseline,1,184.0,59,74,5
classic_baseline,1,184.0,70,94,4
classic_baseline,1,184.0,5,57,3
classic_baseline,1,184.0,73,83,1
classic_baseline,1,185.0,24,41,7
classic_baseline,1,185.0,77,60,4
classic_baseline,1,185.0,64,19,3
classic_baseline,1,185.0,7,57,4
classic_baseline,1,185.0,91,10,4
classic_baseline,1,186.0,64,82,6
classic_baseline,1,186.0,22,5,4
classic_baseline,1,186.0,31,90,6
classic_baseline,1,186.0,56,67,2
classic_baseline,1,186.0,66,78,2
classic_baseline,1,187.0,20,46,9
classic_baseline,1,187.0,47,36,5
classic_baseline,1,187.0,49,52,3
classic_baseline,1,187.0,99,43,2
classic_baseline,1,187.0,86,76,2
classic_baseline,1,188.0,6,80,6
classic_baseline,1,188.0,82,42,8
classic_baseline,1,188.0,8,42,5
classic_baseline,1,188.0,12,71,3
classic_baseline,1,188.0,86,49,3
classic_baseline,1,189.0,36,32,2
classic_baseline,1,189.0,92,84,4
classic_baseline,1,189.0,77,19,7
classic_baseline,1,189.0,42,10,4
classic_baseline,1,189.0,74,84,5
classic_baseline,1,190.0,18,44,3
classic_baseline,1,190.0,39,83,3
classic_baseline,1,190.0,89,84,2
classic_baseline,1,190.0,50,16,9
classic_baseline,1,190.0,76,90,7
classic_baseline,1,191.0,10,39,6
classic_baseline,1,191.0,71,48,1
classic_baseline,1,191.0,82,42,8
classic_baseline,1,191.0,16,85,6
classic_baseline,1,191.0,89,94,4
classic_baseline,1,192.0,87,67,6
classic_baseline,1,192.0,11,82,3
classic_baseline,1,192.0,85,54,4
classic_baseline,1,192.0,65,46,10
classic_baseline,1,192.0,2,46,1
classic_baseline,1,193.0,39,23,6
classic_baseline,1,193.0,27,43,4
classic_baseline,1,193.0,98,62,6
classic_baseline,1,193.0,24,28,6
classic_baseline,1,193.0,17,19,3
classic_baseline,1,194.0,9,37,7
classic_baseline,1,194.0,12,64,3
classic_baseline,1,194.0,98,69,11
classic_baseline,1,194.0,94,67,6
classic_baseline,1,194.0,4,84,5
classic_baseline,1,195.0,43,98,7
classic_baseline,1,195.0,79,16,6
classic_baseline,1,195.0,76,48,3
classic_baseline,1,195.0,19,20,2
classic_baseline,1,195.0,23,88,8
classic_baseline,1,196.0,98,79,8
classic_baseline,1,196.0,21,92,5
classic_baseline,1,196.0,56,5,7
classic_baseline,1,196.0,52,46,8
classic_baseline,1,196.0,86,92,7
classic_baseline,1,197.0,30,56,3
classic_baseline,1,197.0,78,36,1
classic_baseline,1,197.0,96,95,5
classic_baseline,1,197.0,57,29,5
classic_baseline,1,197.0,68,30,6
classic_baseline,1,198.0,39,60,1
classic_baseline,1,198.0,24,47,5
classic_baseline,1,198.0,86,73,1
classic_baseline,1,198.0,56,59,4
classic_baseline,1,198.0,98,36,5
classic_baseline,1,199.0,99,48,3
classic_baseline,1,199.0,64,67,4
classic_baseline,1,199.0,53,20,4
classic_baseline,1,199.0,17,32,2
classic_baseline,1,199.0,6,82,6
classic_baseline,1,200.0,61,47,5
classic_baseline,1,200.0,70,13,4
classic_baseline,1,200.0,91,66,4
classic_baseline,1,200.0,15,36,6
classic_baseline,1,200.0,10,97,3
classic_baseline,1,201.0,20,34,4
classic_baseline,1,201.0,57,65,1
classic_baseline,1,201.0,11,28,7
classic_baseline,1,201.0,57,44,3
classic_baseline,1,201.0,3,53,4
classic_baseline,1,202.0,6,50,2
classic_baseline,1,202.0,64,47,3
classic_baseline,1,202.0,30,49,7
classic_baseline,1,202.0,10,47,5
classic_baseline,1,202.0,28,3,6
classic_baseline,1,203.0,40,12,2
classic_baseline,1,203.0,91,83,3
classic_baseline,1,203.0,17,4,2
classic_baseline,1,203.0,36,60,2
classic_baseline,1,203.0,89,17,6
classic_baseline,1,204.0,97,90,5
classic_baseline,1,204.0,60,57,2
classic_baseline,1,204.0,78,0,4
classic_baseline,1,204.0,10,2,7
classic_baseline,1,204.0,32,27,3
classic_baseline,1,205.0,19,70,8
classic_baseline,1,205.0,93,77,3
classic_baseline,1,205.0,67,54,7
classic_baseline,1,205.0,14,99,5
classic_baseline,1,205.0,36,30,4
classic_baseline,1,206.0,38,15,8
classic_baseline,1,206.0,6,30,5
classic_baseline,1,206.0,53,81,2
classic_baseline,1,206.0,79,58,8
classic_baseline,1,206.0,8,14,5
classic_baseline,1,207.0,63,76,1
classic_baseline,1,207.0,68,2,6
classic_baseline,1,207.0,80,65,1
classic_baseline,1,207.0,73,30,8
classic_baseline,1,207.0,37,54,4
classic_baseline,1,208.0,0,78,4
classic_baseline,1,208.0,45,30,2
classic_baseline,1,208.0,73,53,7
classic_baseline,1,208.0,23,85,4
classic_baseline,1,208.0,85,10,6
classic_baseline,1,209.0,67,46,8
classic_baseline,1,209.0,8,67,6
classic_baseline,1,209.0,69,64,6
classic_baseline,1,209.0,64,70,5
classic_baseline,1,209.0,2,49,5
classic_baseline,1,210.0,60,5,6
classic_baseline,1,210.0,81,49,2
classic_baseline,1,210.0,47,32,3
classic_baseline,1,210.0,95,2,1
classic_baseline,1,210.0,45,8,8
classic_baseline,1,211.0,44,30,3
classic_baseline,1,211.0,93,84,4
classic_baseline,1,211.0,80,13,1
classic_baseline,1,211.0,98,74,3
classic_baseline,1,211.0,94,96,5
classic_baseline,1,212.0,42,17,1
classic_baseline,1,212.0,69,43,3
classic_baseline,1,212.0,82,22,5
classic_baseline,1,212.0,99,87,4
classic_baseline,1,212.0,59,89,6
classic_baseline,1,213.0,61,80,4
classic_baseline,1,213.0,23,17,3
classic_baseline,1,213.0,8,91,3
classic_baseline,1,213.0,4,37,6
classic_baseline,1,213.0,65,50,5
classic_baseline,1,214.0,69,60,4
classic_baseline,1,214.0,32,4,3
classic_baseline,1,214.0,24,36,3
classic_baseline,1,214.0,6,83,7
classic_baseline,1,214.0,42,34,2
classic_baseline,1,215.0,15,47,7
classic_baseline,1,215.0,55,51,5
classic_baseline,1,215.0,95,56,2
classic_baseline,1,215.0,49,43,4
classic_baseline,1,215.0,23,63,3
classic_baseline,1,216.0,88,63,5
classic_baseline,1,216.0,47,66,5
classic_baseline,1,216.0,34,10,5
classic_baseline,1,216.0,93,54,5
classic_baseline,1,216.0,10,55,5
classic_baseline,1,217.0,77,23,1
classic_baseline,1,217.0,69,37,3
classic_baseline,1,217.0,41,13,2
classic_baseline,1,217.0,10,41,7
classic_baseline,1,217.0,84,37,5
classic_baseline,1,218.0,39,57,2
classic_baseline,1,218.0,77,91,1
classic_baseline,1,218.0,54,21,3
classic_baseline,1,218.0,88,56,4
classic_baseline,1,218.0,44,57,2
classic_baseline,1,219.0,5,93,7
classic_baseline,1,219.0,45,78,6
classic_baseline,1,219.0,55,35,5
classic_baseline,1,219.0,81,7,1
classic_baseline,1,219.0,9,85,1
classic_baseline,1,220.0,81,51,4
classic_baseline,1,220.0,46,65,4
classic_baseline,1,220.0,95,86,1
classic_baseline,1,220.0,20,3,4
classic_baseline,1,220.0,18,77,4
classic_baseline,1,221.0,86,56,1
classic_baseline,1,221.0,4,16,3
classic_baseline,1,221.0,8,30,6
classic_baseline,1,221.0,99,82,5
classic_baseline,1,221.0,46,49,6
classic_baseline,1,222.0,72,4,4
classic_baseline,1,222.0,77,19,2
classic_baseline,1,222.0,86,57,3
classic_baseline,1,222.0,47,56,1
classic_baseline,1,222.0,97,9,3
classic_baseline,1,223.0,73,17,4
classic_baseline,1,223.0,67,46,10
classic_baseline,1,223.0,50,40,6
classic_baseline,1,223.0,83,35,8
classic_baseline,1,223.0,31,14,8
classic_baseline,1,224.0,3,94,3
classic_baseline,1,224.0,23,63,4
classic_baseline,1,224.0,66,49,7
classic_baseline,1,224.0,71,15,6
classic_baseline,1,224.0,33,99,3
classic_baseline,1,225.0,33,90,5
classic_baseline,1,225.0,57,27,5
classic_baseline,1,225.0,78,36,2
classic_baseline,1,225.0,88,62,5
classic_baseline,1,225.0,25,15,8
classic_baseline,1,226.0,17,9,2
classic_baseline,1,226.0,57,22,4
classic_baseline,1,226.0,91,56,2
classic_baseline,1,226.0,11,87,3
classic_baseline,1,226.0,40,85,6
classic_baseline,1,227.0,44,90,7
classic_baseline,1,227.0,8,70,7
classic_baseline,1,227.0,69,37,4
classic_baseline,1,227.0,38,20,1
classic_baseline,1,227.0,91,90,5
classic_baseline,1,228.0,89,81,8
classic_baseline,1,228.0,22,46,6
classic_baseline,1,228.0,65,28,4
classic_baseline,1,228.0,15,25,8
classic_baseline,1,228.0,17,30,5
classic_baseline,1,229.0,63,3,4
classic_baseline,1,229.0,46,70,2
classic_baseline,1,229.0,73,47,2
classic_baseline,1,229.0,59,70,7
classic_baseline,1,229.0,16,78,2
classic_baseline,1,230.0,11,8,7
classic_baseline,1,230.0,39,50,2
classic_baseline,1,230.0,91,92,3
classic_baseline,1,230.0,52,98,2
classic_baseline,1,230.0,52,73,4
classic_baseline,1,231.0,9,16,4
classic_baseline,1,231.0,40,82,6
classic_baseline,1,231.0,9,57,6
classic_baseline,1,231.0,59,87,6
classic_baseline,1,231.0,66,44,2
classic_baseline,1,232.0,16,99,1
classic_baseline,1,232.0,70,81,6
classic_baseline,1,232.0,75,23,5
classic_baseline,1,232.0,98,16,3
classic_baseline,1,232.0,55,64,4
classic_baseline,1,233.0,7,15,6
classic_baseline,1,233.0,66,19,4
classic_baseline,1,233.0,20,41,7
classic_baseline,1,233.0,90,28,4
classic_baseline,1,233.0,44,66,2
classic_baseline,1,234.0,36,10,6
classic_baseline,1,234.0,32,25,1
classic_baseline,1,234.0,81,70,6
classic_baseline,1,234.0,35,16,4
classic_baseline,1,234.0,78,68,2
classic_baseline,1,235.0,11,64,7
classic_baseline,1,235.0,82,21,3
classic_baseline,1,235.0,75,74,7
classic_baseline,1,235.0,19,21,1
classic_baseline,1,235.0,84,79,6
classic_baseline,1,236.0,92,77,2
classic_baseline,1,236.0,43,72,3
classic_baseline,1,236.0,5,3,5
classic_baseline,1,236.0,10,5,6
classic_baseline,1,236.0,82,98,5
classic_baseline,1,237.0,73,33,3
classic_baseline,1,237.0,83,26,7
classic_baseline,1,237.0,98,73,6
classic_baseline,1,237.0,53,79,6
classic_baseline,1,237.0,81,3,7
classic_baseline,1,238.0,63,80,2
classic_baseline,1,238.0,69,37,4
classic_baseline,1,238.0,82,38,8
classic_baseline,1,238.0,61,31,8
classic_baseline,1,238.0,87,51,6
classic_baseline,1,239.0,38,58,8
classic_baseline,1,239.0,9,88,4
classic_baseline,1,239.0,7,20,6
classic_baseline,1,239.0,56,53,3
classic_baseline,1,239.0,61,59,2
classic_baseline,1,240.0,26,43,8
classic_baseline,1,240.0,77,18,3
classic_baseline,1,240.0,40,91,2
classic_baseline,1,240.0,40,93,2
classic_baseline,1,240.0,44,51,4
classic_baseline,1,241.0,16,97,1
classic_baseline,1,241.0,47,65,1
classic_baseline,1,241.0,71,13,3
classic_baseline,1,241.0,40,30,5
classic_baseline,1,241.0,59,15,7
classic_baseline,1,242.0,34,57,3
classic_baseline,1,242.0,31,18,1
classic_baseline,1,242.0,12,6,7
classic_baseline,1,242.0,37,49,6
classic_baseline,1,242.0,78,53,3
classic_baseline,1,243.0,31,20,3
classic_baseline,1,243.0,41,73,6
classic_baseline,1,243.0,92,40,2
classic_baseline,1,243.0,24,97,3
classic_baseline,1,243.0,20,63,3
classic_baseline,1,244.0,65,59,4
classic_baseline,1,244.0,63,39,3
classic_baseline,1,244.0,63,2,3
classic_baseline,1,244.0,11,50,9
classic_baseline,1,244.0,64,58,5
classic_baseline,1,245.0,30,27,4
classic_baseline,1,245.0,74,45,3
classic_baseline,1,245.0,6,36,1
classic_baseline,1,245.0,63,76,2
classic_baseline,1,245.0,83,86,5
classic_baseline,1,246.0,60,36,3
classic_baseline,1,246.0,68,1,3
classic_baseline,1,246.0,13,55,1
classic_baseline,1,246.0,17,33,7
classic_baseline,1,246.0,93,46,3
classic_baseline,1,247.0,97,51,4
classic_baseline,1,247.0,46,5,7
classic_baseline,1,247.0,51,6,4
classic_baseline,1,247.0,72,71,3
classic_baseline,1,247.0,24,46,4
classic_baseline,1,248.0,70,36,7
classic_baseline,1,248.0,9,49,5
classic_baseline,1,248.0,64,57,8
classic_baseline,1,248.0,97,70,3
classic_baseline,1,248.0,35,79,5
classic_baseline,1,249.0,87,78,6
classic_baseline,1,249.0,15,16,5
classic_baseline,1,249.0,12,50,7
classic_baseline,1,249.0,47,43,3
classic_baseline,1,249.0,71,46,7
classic_baseline,1,250.0,96,18,5
classic_baseline,1,250.0,25,77,3
classic_baseline,1,250.0,65,51,6
classic_baseline,1,250.0,64,5,6
classic_baseline,1,250.0,5,4,4
classic_baseline,1,251.0,17,91,2
classic_baseline,1,251.0,42,60,5
classic_baseline,1,251.0,66,58,5
classic_baseline,1,251.0,19,77,4
classic_baseline,1,251.0,65,17,3
classic_baseline,1,252.0,41,78,6
classic_baseline,1,252.0,40,20,5
classic_baseline,1,252.0,50,78,1
classic_baseline,1,252.0,94,38,6
classic_baseline,1,252.0,75,43,5
classic_baseline,1,253.0,64,65,4
classic_baseline,1,253.0,68,62,2
classic_baseline,1,253.0,90,72,2
classic_baseline,1,253.0,38,60,5
classic_baseline,1,253.0,42,86,4
classic_baseline,1,254.0,14,53,4
classic_baseline,1,254.0,74,39,3
classic_baseline,1,254.0,92,88,4
classic_baseline,1,254.0,80,3,5
classic_baseline,1,254.0,76,60,5
classic_baseline,1,255.0,33,83,6
classic_baseline,1,255.0,99,74,3
classic_baseline,1,255.0,73,29,3
classic_baseline,1,255.0,92,6,2
classic_baseline,1,255.0,74,61,7
classic_baseline,1,256.0,21,67,7
classic_baseline,1,256.0,80,92,3
classic_baseline,1,256.0,79,99,2
classic_baseline,1,256.0,48,18,2
classic_baseline,1,256.0,87,31,8
classic_baseline,1,257.0,4,73,1
classic_baseline,1,257.0,89,14,2
classic_baseline,1,257.0,24,2,4
classic_baseline,1,257.0,56,40,4
classic_baseline,1,257.0,53,19,1
classic_baseline,1,258.0,52,88,6
classic_baseline,1,258.0,26,52,7
classic_baseline,1,258.0,78,60,2
classic_baseline,1,258.0,94,93,1
classic_baseline,1,258.0,7,90,4
classic_baseline,1,259.0,17,66,3
classic_baseline,1,259.0,26,71,2
classic_baseline,1,259.0,41,84,3
classic_baseline,1,259.0,61,67,11
classic_baseline,1,259.0,48,40,2
classic_baseline,1,260.0,22,58,1
classic_baseline,1,260.0,68,43,1
classic_baseline,1,260.0,86,98,5
classic_baseline,1,260.0,92,87,3
classic_baseline,1,260.0,82,88,7
classic_baseline,1,261.0,33,78,3
classic_baseline,1,261.0,61,24,6
classic_baseline,1,261.0,31,35,5
classic_baseline,1,261.0,71,38,1
classic_baseline,1,261.0,28,38,3
classic_baseline,1,262.0,98,36,4
classic_baseline,1,262.0,90,26,8
classic_baseline,1,262.0,88,90,3
classic_baseline,1,262.0,62,40,2
classic_baseline,1,262.0,61,44,8
classic_baseline,1,263.0,71,92,2
classic_baseline,1,263.0,35,36,3
classic_baseline,1,263.0,15,73,9
classic_baseline,1,263.0,48,50,3
classic_baseline,1,263.0,44,98,1
classic_baseline,1,264.0,18,37,4
classic_baseline,1,264.0,5,36,1
classic_baseline,1,264.0,91,10,4
classic_baseline,1,264.0,44,56,2
classic_baseline,1,264.0,83,32,8
classic_baseline,1,265.0,95,61,9
classic_baseline,1,265.0,27,25,3
classic_baseline,1,265.0,68,34,2
classic_baseline,1,265.0,71,89,3
classic_baseline,1,265.0,34,17,3
classic_baseline,1,266.0,13,78,4
classic_baseline,1,266.0,94,75,3
classic_baseline,1,266.0,30,31,3
classic_baseline,1,266.0,67,28,6
classic_baseline,1,266.0,81,29,5
classic_baseline,1,267.0,6,12,1
classic_baseline,1,267.0,52,42,4
classic_baseline,1,267.0,91,60,2
classic_baseline,1,267.0,12,87,4
classic_baseline,1,267.0,98,17,5
classic_baseline,1,268.0,0,70,5
classic_baseline,1,268.0,20,52,3
classic_baseline,1,268.0,83,60,6
classic_baseline,1,268.0,25,96,2
classic_baseline,1,268.0,36,41,7
classic_baseline,1,269.0,36,82,6
classic_baseline,1,269.0,7,98,3
classic_baseline,1,269.0,11,83,4
classic_baseline,1,269.0,73,29,4
classic_baseline,1,269.0,68,94,2
classic_baseline,1,270.0,92,4,2
classic_baseline,1,270.0,22,53,5
classic_baseline,1,270.0,22,4,5
classic_baseline,1,270.0,50,63,4
classic_baseline,1,270.0,23,95,6
classic_baseline,1,271.0,37,4,3
classic_baseline,1,271.0,1,38,5
classic_baseline,1,271.0,72,77,3
classic_baseline,1,271.0,13,42,4
classic_baseline,1,271.0,36,58,7
classic_baseline,1,272.0,67,63,3
classic_baseline,1,272.0,17,64,2
classic_baseline,1,272.0,59,34,1
classic_baseline,1,272.0,24,14,2
classic_baseline,1,272.0,42,20,6
classic_baseline,1,273.0,93,58,4
classic_baseline,1,273.0,82,32,1
classic_baseline,1,273.0,91,23,1
classic_baseline,1,273.0,1,94,2
classic_baseline,1,273.0,43,37,2
classic_baseline,1,274.0,72,86,10
classic_baseline,1,274.0,96,24,5
classic_baseline,1,274.0,22,78,5
classic_baseline,1,274.0,81,51,5
classic_baseline,1,274.0,54,65,1
classic_baseline,1,275.0,41,11,2
classic_baseline,1,275.0,12,23,1
classic_baseline,1,275.0,17,61,4
classic_baseline,1,275.0,41,31,3
classic_baseline,1,275.0,0,33,6
classic_baseline,1,276.0,49,30,4
classic_baseline,1,276.0,57,96,6
classic_baseline,1,276.0,34,42,1
classic_baseline,1,276.0,38,74,3
classic_baseline,1,276.0,92,73,3
classic_baseline,1,277.0,1,33,5
classic_baseline,1,277.0,83,46,5
classic_baseline,1,277.0,88,30,5
classic_baseline,1,277.0,15,59,3
classic_baseline,1,277.0,39,20,3
classic_baseline,1,278.0,51,87,7
