method,run_id,time,source,target,ml_avg_reliability,ml_min_reliability,ml_hops,base_avg_reliability,base_min_reliability,base_hops
paper_baseline,1,107.0,97,86,0.3439989759696121,0.2949043044453924,5,0.3439989759696121,0.2949043044453924,5
paper_baseline,1,107.0,34,73,0.32997028721913285,0.2956224847462029,7,0.32997028721913285,0.2956224847462029,7
paper_baseline,1,107.0,5,97,0.39110580859830285,0.3631346785111552,3,0.39110580859830285,0.3631346785111552,3
paper_baseline,1,107.0,96,22,0.3311126992663871,0.3089160067506166,7,0.3311126992663871,0.3089160067506166,7
paper_baseline,1,108.0,60,66,0.33773965616364676,0.3189070121103095,4,0.33773965616364676,0.3189070121103095,4
paper_baseline,1,108.0,83,56,0.37891064636192034,0.32060857550861455,7,0.37891064636192034,0.32060857550861455,7
paper_baseline,1,108.0,74,55,0.3377109876795064,0.3133303351198976,6,0.3377109876795064,0.3133303351198976,6
paper_baseline,1,108.0,81,62,0.35275019627479703,0.34669488696426254,3,0.35275019627479703,0.34669488696426254,3
paper_baseline,1,108.0,11,60,0.3261842737008257,0.3060015578346099,9,0.3261842737008257,0.3060015578346099,9
paper_baseline,1,109.0,44,52,0.34870940820830476,0.34870940820830476,1,0.34870940820830476,0.34870940820830476,1
paper_baseline,1,109.0,42,41,0.3182062183564845,0.3139029320672836,4,0.3182062183564845,0.3139029320672836,4
paper_baseline,1,109.0,85,13,0.33151612235183575,0.3148654513083956,6,0.33151612235183575,0.3148654513083956,6
paper_baseline,1,109.0,20,42,0.34923805196491164,0.33663665362289275,5,0.34923805196491164,0.33663665362289275,5
paper_baseline,1,109.0,52,88,0.3465465217633204,0.34438363531833605,2,0.3465465217633204,0.34438363531833605,2
paper_baseline,1,110.0,63,36,0.3294341026687191,0.3182875873963762,4,0.3294341026687191,0.3182875873963762,4
paper_baseline,1,110.0,84,51,0.346764247695703,0.32422312271656684,5,0.346764247695703,0.32422312271656684,5
paper_baseline,1,110.0,97,70,0.5422248352637582,0.5422248352637582,1,0.5422248352637582,0.5422248352637582,1
paper_baseline,1,110.0,4,58,0.3257616389409198,0.31645388624098225,3,0.3257616389409198,0.31645388624098225,3
paper_baseline,1,110.0,11,40,0.31225032918528955,0.2985513065410508,5,0.31225032918528955,0.2985513065410508,5
paper_baseline,1,111.0,32,41,0.31541826622898933,0.31179243708388193,3,0.31541826622898933,0.31179243708388193,3
paper_baseline,1,111.0,14,98,0.3528073014224514,0.3305546076667718,4,0.3528073014224514,0.3305546076667718,4
paper_baseline,1,111.0,51,65,0.35410688785445377,0.33761447302535186,2,0.35410688785445377,0.33761447302535186,2
paper_baseline,1,111.0,0,84,0.33724226182748845,0.3124429257617627,5,0.33724226182748845,0.3124429257617627,5
paper_baseline,1,111.0,69,59,0.3383267032634163,0.317806791417073,6,0.3383267032634163,0.317806791417073,6
paper_baseline,1,112.0,52,6,0.3634816367154418,0.34927087776562016,3,0.3634816367154418,0.34927087776562016,3
paper_baseline,1,112.0,24,66,0.36962333784610824,0.36962333784610824,1,0.36962333784610824,0.36962333784610824,1
paper_baseline,1,112.0,46,79,0.3425244338940302,0.32519584206524355,4,0.3425244338940302,0.32519584206524355,4
paper_baseline,1,112.0,96,63,0.3390618451067302,0.3214950575842437,8,0.3390618451067302,0.3214950575842437,8
paper_baseline,1,112.0,80,56,0.33763904601175804,0.33529394855436667,5,0.33763904601175804,0.33529394855436667,5
paper_baseline,1,113.0,97,6,0.40543195897752643,0.33715454090243147,3,0.40543195897752643,0.33715454090243147,3
paper_baseline,1,113.0,70,16,0.37896733128741983,0.32425975037554944,6,0.37896733128741983,0.32425975037554944,6
paper_baseline,1,113.0,36,56,0.3363516687994165,0.31146371543554463,6,0.3363516687994165,0.31146371543554463,6
paper_baseline,1,113.0,89,62,0.3545716882105302,0.3545716882105302,2,0.3545716882105302,0.3545716882105302,2
paper_baseline,1,113.0,15,3,0.3174479330872944,0.30830400029673044,5,0.3174479330872944,0.30830400029673044,5
paper_baseline,1,114.0,80,77,0.3283338433387115,0.32210010941933565,6,0.3283338433387115,0.32210010941933565,6
paper_baseline,1,114.0,20,39,0.3259860413073447,0.31381715843548896,6,0.3259860413073447,0.31381715843548896,6
paper_baseline,1,114.0,70,1,0.36671184934485856,0.31381715843548896,7,0.36671184934485856,0.31381715843548896,7
paper_baseline,1,114.0,70,52,0.3650942582667236,0.35667615585764356,4,0.3650942582667236,0.35667615585764356,4
paper_baseline,1,114.0,14,59,0.37080817306800695,0.3690275588360751,2,0.37080817306800695,0.3690275588360751,2
paper_baseline,1,115.0,15,82,0.35009644170186843,0.3131745516589084,6,0.35009644170186843,0.3131745516589084,6
paper_baseline,1,115.0,19,63,0.3687180605874692,0.3244447432354741,7,0.3687180605874692,0.3244447432354741,7
paper_baseline,1,115.0,91,37,0.34032862892008675,0.3201171157804936,5,0.34032862892008675,0.3201171157804936,5
paper_baseline,1,115.0,65,90,0.33094460723403996,0.30220109048422694,6,0.33094460723403996,0.30220109048422694,6
paper_baseline,1,115.0,61,60,0.3165869512805771,0.3165869512805771,2,0.3165869512805771,0.3165869512805771,2
paper_baseline,1,116.0,31,58,0.332710075851709,0.332710075851709,1,0.332710075851709,0.332710075851709,1
paper_baseline,1,116.0,70,18,0.35257536488566604,0.31372257561988837,4,0.35257536488566604,0.31372257561988837,4
paper_baseline,1,116.0,49,24,0.3661803379017452,0.3661803379017452,2,0.3661803379017452,0.3661803379017452,2
paper_baseline,1,116.0,76,65,0.33202388679735173,0.33202388679735173,1,0.33202388679735173,0.33202388679735173,1
paper_baseline,1,116.0,98,53,0.3269133547226499,0.3202450807663063,5,0.3269133547226499,0.3202450807663063,5
paper_baseline,1,117.0,43,64,0.34371552827284363,0.3283337660651695,6,0.34371552827284363,0.3283337660651695,6
paper_baseline,1,117.0,36,92,0.32561172826913454,0.31836455184436496,4,0.32561172826913454,0.31836455184436496,4
paper_baseline,1,117.0,38,75,0.3658196250069546,0.3570600508150813,2,0.3658196250069546,0.3570600508150813,2
paper_baseline,1,117.0,74,84,0.32971666883032585,0.31289126685335955,10,0.32971666883032585,0.31289126685335955,10
paper_baseline,1,117.0,62,19,0.38719196220927615,0.33336891007214264,5,0.38719196220927615,0.33336891007214264,5
paper_baseline,1,118.0,57,68,0.3855215964095622,0.3855215964095622,1,0.3855215964095622,0.3855215964095622,1
paper_baseline,1,118.0,61,44,0.34774163436632605,0.3336521948776914,3,0.34774163436632605,0.3336521948776914,3
paper_baseline,1,118.0,42,70,0.40968455255348674,0.33522672057268976,3,0.40968455255348674,0.33522672057268976,3
paper_baseline,1,118.0,97,69,0.3319942137571632,0.3184725802563009,9,0.3319942137571632,0.3184725802563009,9
paper_baseline,1,118.0,48,58,0.4039465125478744,0.3205535584414675,2,0.4039465125478744,0.3205535584414675,2
paper_baseline,1,119.0,41,24,0.3385438419168784,0.3220611635540884,4,0.3385438419168784,0.3220611635540884,4
paper_baseline,1,119.0,89,30,0.33509332436077116,0.3095729864060385,7,0.33509332436077116,0.3095729864060385,7
paper_baseline,1,119.0,73,49,0.3424137163628271,0.3268343502531481,5,0.3424137163628271,0.3268343502531481,5
paper_baseline,1,119.0,29,99,0.32111409902140786,0.3152233823556685,3,0.32111409902140786,0.3152233823556685,3
paper_baseline,1,119.0,52,5,0.3732638489642255,0.3732638489642255,1,0.3732638489642255,0.3732638489642255,1
paper_baseline,1,120.0,60,90,0.33034762496456466,0.3149915617291964,7,0.33034762496456466,0.3149915617291964,7
paper_baseline,1,120.0,48,49,0.43678791099159503,0.3571880158008939,2,0.43678791099159503,0.3571880158008939,2
paper_baseline,1,120.0,84,83,0.3590996454601966,0.31424649023571527,6,0.3590996454601966,0.31424649023571527,6
paper_baseline,1,120.0,19,63,0.36878901381427226,0.3215571855121382,7,0.36878901381427226,0.3215571855121382,7
paper_baseline,1,120.0,64,75,0.3323565957604644,0.3107320895383988,5,0.3323565957604644,0.3107320895383988,5
paper_baseline,1,121.0,42,12,0.34517986189672545,0.33563287031026867,3,0.34517986189672545,0.33563287031026867,3
paper_baseline,1,121.0,56,12,0.33553967841842697,0.3241517219636134,3,0.33553967841842697,0.3241517219636134,3
paper_baseline,1,121.0,67,58,0.3380732460451401,0.3069126128966452,4,0.3380732460451401,0.3069126128966452,4
paper_baseline,1,121.0,1,92,0.34094230448248364,0.3246594091355872,5,0.34094230448248364,0.3246594091355872,5
paper_baseline,1,121.0,18,52,0.37071915394744165,0.36585439810092546,2,0.37071915394744165,0.36585439810092546,2
paper_baseline,1,122.0,83,19,0.34218133936685147,0.34218133936685147,1,0.34218133936685147,0.34218133936685147,1
paper_baseline,1,122.0,9,60,0.3432377459616847,0.3423950779844588,2,0.3432377459616847,0.3423950779844588,2
paper_baseline,1,122.0,33,43,0.3542131080655032,0.32738608334415154,5,0.3542131080655032,0.32738608334415154,5
paper_baseline,1,122.0,79,88,0.34898515884349324,0.3216652139240741,4,0.34898515884349324,0.3216652139240741,4
paper_baseline,1,122.0,50,83,0.36372665913537455,0.32410350327330717,7,0.36372665913537455,0.32410350327330717,7
paper_baseline,1,123.0,10,42,0.3738938789456318,0.2913528124478404,5,0.3738938789456318,0.2913528124478404,5
paper_baseline,1,123.0,86,68,0.34048047143042603,0.31123931306911967,4,0.34048047143042603,0.31123931306911967,4
paper_baseline,1,123.0,48,40,0.3847600213512261,0.34861992544648657,5,0.3847600213512261,0.34861992544648657,5
paper_baseline,1,123.0,80,91,0.3388930410538875,0.3208770237940691,3,0.3388930410538875,0.3208770237940691,3
paper_baseline,1,123.0,97,62,0.33388133962935396,0.3094784035904379,5,0.33388133962935396,0.3094784035904379,5
paper_baseline,1,124.0,69,4,0.36768999003974046,0.3193437621705829,10,0.36768999003974046,0.3193437621705829,10
paper_baseline,1,124.0,79,8,0.34226958575199523,0.3320002410934515,3,0.34226958575199523,0.3320002410934515,3
paper_baseline,1,124.0,30,80,0.33908931585096713,0.3189070121103095,3,0.33908931585096713,0.3189070121103095,3
paper_baseline,1,124.0,87,36,0.328220637599451,0.323922683184659,2,0.328220637599451,0.323922683184659,2
paper_baseline,1,124.0,29,95,0.3160423052772972,0.3043676860592348,7,0.3160423052772972,0.3043676860592348,7
paper_baseline,1,125.0,11,55,0.3258402518911412,0.3077471671519445,9,0.3258402518911412,0.3077471671519445,9
paper_baseline,1,125.0,12,97,0.33021726229112963,0.31124719497041964,5,0.33021726229112963,0.31124719497041964,5
paper_baseline,1,125.0,81,90,0.34084439669675476,0.3193618441794477,7,0.34084439669675476,0.3193618441794477,7
paper_baseline,1,125.0,12,56,0.3573866860777804,0.35484801839728486,2,0.3573866860777804,0.35484801839728486,2
paper_baseline,1,125.0,21,88,0.3454208008011721,0.3454208008011721,1,0.3454208008011721,0.3454208008011721,1
paper_baseline,1,126.0,38,3,0.3388238039601145,0.31158101667253946,6,0.3388238039601145,0.31158101667253946,6
paper_baseline,1,126.0,5,41,0.3399926435587866,0.32782746981695443,3,0.3399926435587866,0.32782746981695443,3
paper_baseline,1,126.0,7,37,0.3418798400835084,0.3246408634854695,7,0.3418798400835084,0.3246408634854695,7
paper_baseline,1,126.0,45,47,0.3318398212199329,0.3169518369466442,3,0.3318398212199329,0.3169518369466442,3
paper_baseline,1,126.0,55,18,0.3466271953413327,0.3240784666456482,6,0.3466271953413327,0.3240784666456482,6
paper_baseline,1,127.0,31,67,0.3418845162367167,0.32742873833942254,5,0.3418845162367167,0.32742873833942254,5
paper_baseline,1,127.0,52,72,0.32505767697186627,0.32505767697186627,2,0.32505767697186627,0.32505767697186627,2
paper_baseline,1,127.0,87,23,0.39276543755791676,0.33672752730846967,6,0.39276543755791676,0.33672752730846967,6
paper_baseline,1,127.0,21,22,0.3432543597732485,0.33876615789766507,3,0.3432543597732485,0.33876615789766507,3
paper_baseline,1,127.0,10,78,0.37764181613261816,0.2937424194655144,4,0.37764181613261816,0.2937424194655144,4
paper_baseline,1,128.0,48,79,0.3608262662715836,0.3255635095788283,7,0.3608262662715836,0.3255635095788283,7
paper_baseline,1,128.0,87,30,0.36311752378479634,0.36311752378479634,1,0.36311752378479634,0.36311752378479634,1
paper_baseline,1,128.0,63,74,0.3331163801363724,0.3185806086682369,3,0.3331163801363724,0.3185806086682369,3
paper_baseline,1,128.0,18,29,0.3325483165701263,0.30952476771573234,9,0.3325483165701263,0.30952476771573234,9
paper_baseline,1,128.0,59,81,0.3310479219599043,0.3310479219599043,1,0.3310479219599043,0.3310479219599043,1
paper_baseline,1,129.0,1,59,0.3327676998360035,0.31829129652639976,7,0.3327676998360035,0.31829129652639976,7
paper_baseline,1,129.0,36,86,0.3392943998318528,0.3280560449546559,3,0.3392943998318528,0.3280560449546559,3
paper_baseline,1,129.0,9,56,0.35976678844976917,0.35846534745275505,2,0.35976678844976917,0.35846534745275505,2
paper_baseline,1,129.0,44,75,0.33403933532389984,0.33403933532389984,1,0.33403933532389984,0.33403933532389984,1
paper_baseline,1,129.0,38,81,0.32773505066053427,0.31668477958494834,3,0.32773505066053427,0.31668477958494834,3
paper_baseline,1,130.0,54,88,0.3528494428506588,0.31577650637043087,7,0.3528494428506588,0.31577650637043087,7
paper_baseline,1,130.0,38,25,0.35497799249519363,0.33684111941544104,3,0.35497799249519363,0.33684111941544104,3
paper_baseline,1,130.0,49,61,0.33758711819142817,0.3254026260640567,2,0.33758711819142817,0.3254026260640567,2
paper_baseline,1,130.0,13,30,0.34891171034167273,0.33386639713655164,3,0.34891171034167273,0.33386639713655164,3
paper_baseline,1,130.0,48,73,0.37815159268005866,0.3260368872980842,6,0.37815159268005866,0.3260368872980842,6
paper_baseline,1,131.0,45,73,0.3396965004358228,0.32803935386954985,5,0.3396965004358228,0.32803935386954985,5
paper_baseline,1,131.0,37,89,0.3374891353399727,0.32819791917805685,3,0.3374891353399727,0.32819791917805685,3
paper_baseline,1,131.0,37,2,0.3988265170425549,0.32819791917805685,5,0.3988265170425549,0.32819791917805685,5
paper_baseline,1,131.0,84,50,0.3312908699764471,0.3208923239554162,6,0.3312908699764471,0.3208923239554162,6
paper_baseline,1,131.0,72,87,0.33743052335824636,0.3217579421746629,4,0.33743052335824636,0.3217579421746629,4
paper_baseline,1,132.0,99,95,0.3226521206950911,0.3085520483670555,5,0.3226521206950911,0.3085520483670555,5
paper_baseline,1,132.0,6,77,0.3352000612006454,0.32653437436249333,4,0.3352000612006454,0.32653437436249333,4
paper_baseline,1,132.0,95,63,0.3213967656386195,0.3213967656386195,1,0.3213967656386195,0.3213967656386195,1
paper_baseline,1,132.0,36,99,0.3175432113647744,0.3085520483670555,2,0.3175432113647744,0.3085520483670555,2
paper_baseline,1,132.0,45,28,0.3354284045177203,0.3321968249846998,3,0.3354284045177203,0.3321968249846998,3
paper_baseline,1,133.0,81,24,0.3591448414499622,0.3116732812818753,7,0.3591448414499622,0.3116732812818753,7
paper_baseline,1,133.0,86,96,0.33822659538955135,0.33159084586710186,4,0.33822659538955135,0.33159084586710186,4
paper_baseline,1,133.0,92,98,0.34048719422859364,0.33372915932568015,3,0.34048719422859364,0.33372915932568015,3
paper_baseline,1,133.0,84,87,0.32978419045146296,0.30964206895272717,6,0.32978419045146296,0.30964206895272717,6
paper_baseline,1,133.0,17,80,0.33433662209528753,0.3301364032566161,5,0.33433662209528753,0.3301364032566161,5
paper_baseline,1,134.0,12,80,0.3301136848352219,0.32797722594165535,4,0.3301136848352219,0.32797722594165535,4
paper_baseline,1,134.0,82,5,0.35009384098959595,0.35009384098959595,1,0.35009384098959595,0.35009384098959595,1
paper_baseline,1,134.0,39,56,0.33470419688062164,0.3181758498544167,5,0.33470419688062164,0.3181758498544167,5
paper_baseline,1,134.0,4,74,0.33690871831012037,0.32032065429053613,5,0.33690871831012037,0.32032065429053613,5
paper_baseline,1,134.0,46,93,0.3607784536636932,0.3607784536636932,1,0.3607784536636932,0.3607784536636932,1
paper_baseline,1,135.0,16,11,0.3237803453200052,0.32033502716937745,3,0.3237803453200052,0.32033502716937745,3
paper_baseline,1,135.0,37,41,0.3284747130060644,0.3219197529719404,3,0.3284747130060644,0.3219197529719404,3
paper_baseline,1,135.0,95,53,0.3390829794205103,0.3180353665547746,6,0.3390829794205103,0.3180353665547746,6
paper_baseline,1,135.0,22,25,0.3671173568739452,0.3671173568739452,1,0.3671173568739452,0.3671173568739452,1
paper_baseline,1,135.0,16,69,0.32567737987055134,0.3145070566198698,5,0.32567737987055134,0.3145070566198698,5
paper_baseline,1,136.0,46,67,0.35656210010941936,0.35656210010941936,1,0.35656210010941936,0.35656210010941936,1
paper_baseline,1,136.0,64,34,0.32285621557463695,0.31953431872554294,5,0.32285621557463695,0.31953431872554294,5
paper_baseline,1,136.0,21,32,0.3198801951002393,0.31139556017136183,4,0.3198801951002393,0.31139556017136183,4
paper_baseline,1,136.0,61,37,0.3324464957994103,0.32994862854917384,2,0.3324464957994103,0.32994862854917384,2
paper_baseline,1,136.0,95,43,0.34358913966729104,0.32372470836965184,5,0.34358913966729104,0.32372470836965184,5
paper_baseline,1,137.0,14,59,0.33481862354184827,0.3212827098903952,5,0.33481862354184827,0.3212827098903952,5
paper_baseline,1,137.0,9,18,0.4125428453546872,0.32874640678028966,5,0.4125428453546872,0.32874640678028966,5
paper_baseline,1,137.0,96,28,0.34071020567125987,0.34071020567125987,1,0.34071020567125987,0.34071020567125987,1
paper_baseline,1,137.0,86,92,0.32570063147938655,0.3152590827321452,4,0.32570063147938655,0.3152590827321452,4
paper_baseline,1,137.0,86,50,0.3440505090780958,0.3152590827321452,4,0.3440505090780958,0.3152590827321452,4
paper_baseline,1,138.0,71,46,0.3438722390163388,0.3386502475844291,4,0.3438722390163388,0.3386502475844291,4
paper_baseline,1,138.0,11,50,0.3318463121974741,0.313526455369893,6,0.3318463121974741,0.313526455369893,6
paper_baseline,1,138.0,1,33,0.34053804021933326,0.331739674709297,6,0.34053804021933326,0.331739674709297,6
paper_baseline,1,138.0,68,15,0.3318879471819885,0.3157931974555368,5,0.3318879471819885,0.3157931974555368,5
paper_baseline,1,138.0,58,47,0.33316488177946446,0.3033921848630404,9,0.33316488177946446,0.3033921848630404,9
paper_baseline,1,139.0,86,95,0.3194316685521411,0.30590604773650343,10,0.3194316685521411,0.30590604773650343,10
paper_baseline,1,139.0,86,33,0.3230105322432986,0.30590604773650343,11,0.3230105322432986,0.30590604773650343,11
paper_baseline,1,139.0,74,48,0.3384553328016914,0.33181246638600914,5,0.3384553328016914,0.33181246638600914,5
paper_baseline,1,139.0,81,47,0.3364130618438129,0.3062649060662822,9,0.3364130618438129,0.3062649060662822,9
paper_baseline,1,139.0,13,86,0.31919199693378586,0.30590604773650343,9,0.31919199693378586,0.30590604773650343,9
paper_baseline,1,140.0,29,60,0.3252519426568498,0.3002231968991673,10,0.3252519426568498,0.3002231968991673,10
paper_baseline,1,140.0,3,79,0.3379508447543629,0.33239155431093637,2,0.3379508447543629,0.33239155431093637,2
paper_baseline,1,140.0,71,41,0.3464326514715974,0.338825503978042,5,0.3464326514715974,0.338825503978042,5
paper_baseline,1,140.0,78,28,0.3400178347335299,0.3359198642458412,3,0.3400178347335299,0.3359198642458412,3
paper_baseline,1,140.0,82,8,0.36594903157136977,0.32672678548246514,6,0.36594903157136977,0.32672678548246514,6
paper_baseline,1,141.0,81,59,0.3336729660058233,0.3273415737838691,5,0.3336729660058233,0.3273415737838691,5
paper_baseline,1,141.0,89,38,0.3528454923870486,0.32431677824966165,5,0.3528454923870486,0.32431677824966165,5
paper_baseline,1,141.0,83,52,0.3323733563917583,0.31492479738877244,4,0.3323733563917583,0.31492479738877244,4
paper_baseline,1,141.0,14,17,0.5148834313209305,0.4979458851738112,2,0.5148834313209305,0.4979458851738112,2
paper_baseline,1,141.0,5,4,0.3494724071635664,0.3488897646556999,3,0.3494724071635664,0.3488897646556999,3
paper_baseline,1,142.0,38,63,0.31282394614343206,0.2832938001891656,5,0.31282394614343206,0.2832938001891656,5
paper_baseline,1,142.0,14,12,0.3916259228962211,0.3532025555905862,3,0.3916259228962211,0.3532025555905862,3
paper_baseline,1,142.0,30,68,0.34609410062869755,0.3348548802878285,5,0.34609410062869755,0.3348548802878285,5
paper_baseline,1,142.0,17,49,0.35890109599244074,0.3379506129337364,3,0.35890109599244074,0.3379506129337364,3
paper_baseline,1,142.0,58,47,0.3533867648942935,0.31394326885628976,7,0.3533867648942935,0.31394326885628976,7
paper_baseline,1,143.0,85,95,0.3334347471300606,0.31947868177518957,5,0.3334347471300606,0.31947868177518957,5
paper_baseline,1,143.0,89,69,0.3345184506036609,0.31155041634984515,8,0.3345184506036609,0.31155041634984515,8
paper_baseline,1,143.0,53,75,0.3649595704827433,0.3649595704827433,1,0.3649595704827433,0.3649595704827433,1
paper_baseline,1,143.0,95,93,0.3319623384210233,0.31947868177518957,4,0.3319623384210233,0.31947868177518957,4
paper_baseline,1,143.0,19,53,0.3287793253092487,0.31722631256838707,6,0.3287793253092487,0.31722631256838707,6
paper_baseline,1,144.0,83,12,0.33200395022347506,0.3221362734370653,4,0.33200395022347506,0.3221362734370653,4
paper_baseline,1,144.0,62,78,0.3307297095133003,0.32631507204985066,3,0.3307297095133003,0.32631507204985066,3
paper_baseline,1,144.0,52,35,0.3234754018444974,0.2858248177889876,7,0.3234754018444974,0.2858248177889876,7
paper_baseline,1,144.0,4,88,0.35818855362474733,0.35818855362474733,1,0.35818855362474733,0.35818855362474733,1
paper_baseline,1,144.0,47,27,0.316978264498062,0.30262114945939433,4,0.316978264498062,0.30262114945939433,4
paper_baseline,1,145.0,56,30,0.3658939837001486,0.3256757107620408,4,0.3658939837001486,0.3256757107620408,4
paper_baseline,1,145.0,46,12,0.3538852673355465,0.3456697761540032,4,0.3538852673355465,0.3456697761540032,4
paper_baseline,1,145.0,87,47,0.3326023951707128,0.3277495780864599,4,0.3326023951707128,0.3277495780864599,4
paper_baseline,1,145.0,69,82,0.31081353585183263,0.3078315498599803,3,0.31081353585183263,0.3078315498599803,3
paper_baseline,1,145.0,45,7,0.3359965968732034,0.3337013408505035,2,0.3359965968732034,0.3337013408505035,2
paper_baseline,1,146.0,50,35,0.32465007007606367,0.3116232080265574,7,0.32465007007606367,0.3116232080265574,7
paper_baseline,1,146.0,24,15,0.3193286938298622,0.3001657053838023,4,0.3193286938298622,0.3001657053838023,4
paper_baseline,1,146.0,58,11,0.34511241973330276,0.293504571502754,7,0.34511241973330276,0.293504571502754,7
paper_baseline,1,146.0,84,27,0.3160388242882077,0.290111644813709,9,0.3160388242882077,0.290111644813709,9
paper_baseline,1,146.0,82,81,0.33003192942761944,0.30853211179317896,6,0.33003192942761944,0.30853211179317896,6
paper_baseline,1,147.0,76,2,0.33438845718736676,0.3278780067135253,7,0.33438845718736676,0.3278780067135253,7
paper_baseline,1,147.0,6,42,0.3390868817343893,0.32637951818401,4,0.3390868817343893,0.32637951818401,4
paper_baseline,1,147.0,31,16,0.4393480563716689,0.3403309471263516,3,0.4393480563716689,0.3403309471263516,3
paper_baseline,1,147.0,72,26,0.3312653697075352,0.3312653697075352,1,0.3312653697075352,0.3312653697075352,1
paper_baseline,1,147.0,8,97,0.3688079043736897,0.3247062369021346,4,0.3688079043736897,0.3247062369021346,4
paper_baseline,1,148.0,70,26,0.33817269709389663,0.33817269709389663,1,0.33817269709389663,0.33817269709389663,1
paper_baseline,1,148.0,75,27,0.3324814079857569,0.31214944084864893,5,0.3324814079857569,0.31214944084864893,5
paper_baseline,1,148.0,29,42,0.34003485423119006,0.32006565160141687,8,0.34003485423119006,0.32006565160141687,8
paper_baseline,1,148.0,99,18,0.3495515661801525,0.33886259527827745,5,0.3495515661801525,0.33886259527827745,5
paper_baseline,1,148.0,76,0,0.33506105145648735,0.32795079839023755,2,0.33506105145648735,0.32795079839023755,2
paper_baseline,1,149.0,35,18,0.3261647750103546,0.3050603660911333,6,0.3261647750103546,0.3050603660911333,6
paper_baseline,1,149.0,16,69,0.3242336705550713,0.3074054635485247,8,0.3242336705550713,0.3074054635485247,8
paper_baseline,1,149.0,32,22,0.323596627473526,0.29936592422247355,4,0.323596627473526,0.29936592422247355,4
paper_baseline,1,149.0,14,84,0.30959813894401067,0.2768204410155598,4,0.30959813894401067,0.2768204410155598,4
paper_baseline,1,149.0,3,16,0.33142439865729495,0.3207564770683037,5,0.33142439865729495,0.3207564770683037,5
paper_baseline,1,150.0,1,45,0.3359419644788982,0.3211157990393353,6,0.3359419644788982,0.3211157990393353,6
paper_baseline,1,150.0,30,75,0.3519058669164148,0.3440595500825282,4,0.3519058669164148,0.3440595500825282,4
paper_baseline,1,150.0,41,2,0.3239224513640327,0.32033595445188345,2,0.3239224513640327,0.32033595445188345,2
paper_baseline,1,150.0,22,33,0.32873667031397785,0.3211157990393353,3,0.32873667031397785,0.3211157990393353,3
paper_baseline,1,150.0,6,16,0.29751754109406975,0.2803747148606295,3,0.29751754109406975,0.2803747148606295,3
paper_baseline,1,151.0,94,53,0.3341001650562861,0.3093522931696371,5,0.3341001650562861,0.3093522931696371,5
paper_baseline,1,151.0,67,14,0.442823813815775,0.34438548988334794,3,0.442823813815775,0.34438548988334794,3
paper_baseline,1,151.0,95,8,0.34691812605277783,0.298284712820608,9,0.34691812605277783,0.298284712820608,9
paper_baseline,1,151.0,99,46,0.33479228871868105,0.33479228871868105,1,0.33479228871868105,0.33479228871868105,1
paper_baseline,1,151.0,65,75,0.3378976805573586,0.3103129578457373,6,0.3378976805573586,0.3103129578457373,6
paper_baseline,1,152.0,64,28,0.32042556968263103,0.2964820756291613,7,0.32042556968263103,0.2964820756291613,7
paper_baseline,1,152.0,78,5,0.3322030841416146,0.3239620926911593,4,0.3322030841416146,0.3239620926911593,4
paper_baseline,1,152.0,93,84,0.3149046289942694,0.2815050722353072,4,0.3149046289942694,0.2815050722353072,4
paper_baseline,1,152.0,66,38,0.3350894827618182,0.322047717957753,3,0.3350894827618182,0.322047717957753,3
paper_baseline,1,152.0,58,82,0.36025215834693974,0.32151731236438497,8,0.36025215834693974,0.32151731236438497,8
paper_baseline,1,153.0,3,7,0.327680959181024,0.327680959181024,2,0.327680959181024,0.327680959181024,2
paper_baseline,1,153.0,61,51,0.35763329104766123,0.3269266148624841,6,0.35763329104766123,0.3269266148624841,6
paper_baseline,1,153.0,54,87,0.34301849001316737,0.33026112275365815,5,0.34301849001316737,0.33026112275365815,5
paper_baseline,1,153.0,13,62,0.3245492170644708,0.3178086459820848,3,0.3245492170644708,0.3178086459820848,3
paper_baseline,1,153.0,91,56,0.3384841481055618,0.33026112275365815,4,0.3384841481055618,0.33026112275365815,4
paper_baseline,1,154.0,9,10,0.3490145172088329,0.3190799502976578,7,0.3490145172088329,0.3190799502976578,7
paper_baseline,1,154.0,41,77,0.3259339589399307,0.3259339589399307,1,0.3259339589399307,0.3259339589399307,1
paper_baseline,1,154.0,18,8,0.37515513881375384,0.29753036850206793,4,0.37515513881375384,0.29753036850206793,4
paper_baseline,1,154.0,79,81,0.34193653678529706,0.33363225830381493,3,0.34193653678529706,0.33363225830381493,3
paper_baseline,1,154.0,74,70,0.3684810648056318,0.342442369392259,5,0.3684810648056318,0.342442369392259,5
paper_baseline,1,155.0,91,41,0.329998635570027,0.32149969399677303,7,0.329998635570027,0.32149969399677303,7
paper_baseline,1,155.0,48,76,0.32606006936073145,0.2994275885091152,7,0.32606006936073145,0.2994275885091152,7
paper_baseline,1,155.0,67,37,0.3368100554514938,0.32867315146232445,5,0.3368100554514938,0.32867315146232445,5
paper_baseline,1,155.0,58,64,0.3634699297522903,0.32467980935071683,4,0.3634699297522903,0.32467980935071683,4
paper_baseline,1,155.0,77,55,0.33588295840210675,0.3247934014576881,5,0.33588295840210675,0.3247934014576881,5
paper_baseline,1,156.0,12,89,0.37791979617296356,0.3255815915876932,4,0.37791979617296356,0.3255815915876932,4
