nodeA,nodeB,distance,time,link_status
42,49,134.983,68,0
43,44,20.4566,68,1
43,45,53.1108,68,1
43,46,47.6047,68,1
43,47,74.4246,68,1
43,48,87.8072,68,1
43,49,100.866,68,0
44,45,40.6556,68,1
44,46,36.3074,68,1
44,47,60.7644,68,1
44,48,73.0489,68,1
44,49,87.6144,68,1
45,46,5.87538,68,1
45,47,21.3528,68,1
45,48,35.0425,68,1
45,49,47.8189,68,1
46,47,27.0668,68,1
46,48,40.8572,68,1
46,49,53.2639,68,1
47,48,14.0139,68,1
47,49,26.8546,68,1
48,49,16.4079,68,1
0,1,23.4522,69,1
0,2,38.3361,69,1
0,3,42.3022,69,1
0,4,81.9678,69,1
0,5,103.351,69,0
0,6,94.9494,69,1
0,7,137.664,69,0
0,8,146.907,69,0
0,9,157.373,69,0
0,10,4.68941,69,1
0,11,20.317,69,1
0,12,28.3273,69,1
0,13,49.8457,69,1
0,14,71.9346,69,1
0,15,100.294,69,0
0,16,131.621,69,0
0,17,137.298,69,0
0,18,156.694,69,0
0,19,184.396,69,0
0,20,28.5689,69,1
0,21,2.32839,69,1
0,22,20.8288,69,1
0,23,71.6539,69,1
0,24,65.6952,69,1
0,25,124.276,69,0
0,26,115.077,69,0
0,27,134.914,69,0
0,28,145.534,69,0
0,29,183.956,69,0
0,30,26.1283,69,1
0,31,35.895,69,1
0,32,66.3827,69,1
0,33,57.4077,69,1
0,34,76.57,69,1
0,35,94.5516,69,1
0,36,118.729,69,0
0,37,141.595,69,0
0,38,166.654,69,0
0,39,170.822,69,0
0,40,51.3766,69,1
0,41,45.1366,69,1
0,42,65.6941,69,1
0,43,86.1688,69,1
0,44,104.667,69,0
0,45,122.298,69,0
0,46,117.43,69,0
0,47,142.546,69,0
0,48,155.635,69,0
0,49,164.066,69,0
1,2,27.1391,69,1
1,3,29.6443,69,1
1,4,72.9766,69,1
1,5,96.7715,69,1
1,6,88.0825,69,1
1,7,130.687,69,0
1,8,142.594,69,0
1,9,150.27,69,0
1,10,19.239,69,1
1,11,24.0408,69,1
1,12,18.1501,69,1
1,13,47.5495,69,1
1,14,75.8386,69,1
1,15,99.339,69,1
1,16,127.267,69,0
1,17,131.321,69,0
1,18,151.619,69,0
1,19,181.176,69,0
1,20,51.8454,69,1
1,21,22.314,69,1
1,22,40.4065,69,1
1,23,74.0645,69,1
1,24,68.9921,69,1
1,25,126.419,69,0
1,26,115.245,69,0
1,27,133.133,69,0
1,28,143.356,69,0
1,29,182.909,69,0
1,30,49.1673,69,1
1,31,51.3835,69,1
1,32,81.6971,69,1
1,33,65.7517,69,1
1,34,87.4836,69,1
1,35,101.383,69,0
1,36,123.595,69,0
1,37,144.719,69,0
1,38,165.752,69,0
1,39,171.607,69,0
1,40,72.9827,69,1
1,41,67.1262,69,1
1,42,86.3295,69,1
1,43,101.394,69,0
1,44,118.437,69,0
1,45,129.222,69,0
1,46,124.625,69,0
1,47,147.651,69,0
1,48,160.292,69,0
1,49,166.375,69,0
2,3,4.18016,69,1
2,4,46.0726,69,1
2,5,69.6445,69,1
2,6,60.9583,69,1
2,7,103.639,69,0
2,8,115.481,69,0
2,9,123.264,69,0
2,10,36.8272,69,1
2,11,20.8612,69,1
2,12,10.3857,69,1
2,13,22.9184,69,1
2,14,53.0272,69,1
2,15,73.1068,69,1
2,16,100.167,69,0
2,17,104.195,69,0
2,18,124.48,69,0
2,19,154.116,69,0
2,20,59.7932,69,1
2,21,38.9142,69,1
2,22,42.7075,69,1
2,23,50.2997,69,1
2,24,46.209,69,1
2,25,101.114,69,0
2,26,89.2327,69,1
2,27,106.407,69,0
2,28,116.51,69,0
2,29,156.196,69,0
2,30,56.3483,69,1
2,31,44.6992,69,1
2,32,70.0434,69,1
2,33,47.8307,69,1
2,34,70.141,69,1
2,35,79.5714,69,1
2,36,99.8171,69,1
2,37,119.687,69,0
2,38,139.117,69,0
2,39,145.438,69,0
2,40,72.9815,69,1
2,41,68.7025,69,1
2,42,82.9835,69,1
2,43,88.22,69,1
2,44,102.682,69,0
2,45,106.727,69,0
2,46,102.426,69,0
2,47,123.668,69,0
2,48,135.917,69,0
2,49,140.807,69,0
3,4,43.3368,69,1
3,5,67.3103,69,1
3,6,58.6206,69,1
3,7,101.081,69,0
3,8,113.413,69,0
3,9,120.64,69,0
3,10,40.6212,69,1
3,11,25.0398,69,1
3,12,14.0875,69,1
3,13,23.5249,69,1
3,14,53.6751,69,1
3,15,72.0674,69,1
3,16,98.1499,69,1
3,17,101.832,69,0
3,18,122.237,69,0
3,19,152.159,69,0
3,20,63.9667,69,1
3,21,42.8003,69,1
3,22,46.8324,69,1
3,23,50.6379,69,1
3,24,46.9596,69,1
3,25,100.504,69,0
3,26,88.2813,69,1
3,27,104.903,69,0
3,28,114.873,69,0
3,29,154.654,69,0
3,30,60.5185,69,1
3,31,48.3256,69,1
3,32,72.8483,69,1
3,33,49.8436,69,1
3,34,72.0072,69,1
3,35,80.3046,69,1
3,36,99.8327,69,1
3,37,119.16,69,0
3,38,137.654,69,0
3,39,144.296,69,0
3,40,76.8561,69,1
3,41,72.6767,69,1
3,42,86.5861,69,1
3,43,90.6854,69,1
3,44,104.653,69,0
3,45,107.138,69,0
3,46,102.941,69,0
3,47,123.546,69,0
3,48,135.627,69,0
3,49,139.997,69,0
4,5,24.7065,69,1
4,6,16.3165,69,1
4,7,57.792,69,1
4,8,71.1519,69,1
4,9,77.3087,69,1
4,10,81.533,69,1
4,11,61.8265,69,1
4,12,56.1881,69,1
4,13,34.3937,69,1
4,14,42.0189,69,1
4,15,38.1965,69,1
4,16,56.2294,69,1
4,17,58.825,69,1
4,18,79.425,69,1
4,19,110.05,69,0
4,20,95.9429,69,1
4,21,83.0815,69,1
4,22,78.0769,69,1
4,23,37.1996,69,1
4,24,39.4958,69,1
4,25,67.5362,69,1
4,26,53.4133,69,1
4,27,65.3808,69,1
4,28,74.4214,69,1
4,29,114.192,69,0
4,30,92.4573,69,1
4,31,70.4185,69,1
4,32,79.5475,69,1
4,33,53.5371,69,1
4,34,67.8829,69,1
4,35,62.368,69,1
4,36,72.381,69,1
4,37,85.8689,69,1
4,38,97.7582,69,1
4,39,106.083,69,0
4,40,98.8629,69,1
4,41,97.1906,69,1
4,42,102.744,69,0
4,43,90.5844,69,1
4,44,97.0928,69,1
4,45,82.8125,69,1
4,46,79.972,69,1
4,47,93.3627,69,1
4,48,103.578,69,0
4,49,103.987,69,0
5,6,8.69132,69,1
5,7,34.3365,69,1
5,8,46.4551,69,1
5,9,54.0589,69,1
5,10,103.519,69,0
5,11,83.0395,69,1
5,12,79.3704,69,1
5,13,53.6673,69,1
5,14,46.6884,69,1
5,15,24.2854,69,1
5,16,31.5499,69,1
5,17,34.5505,69,1
5,18,54.9426,69,1
5,19,85.3532,69,1
5,20,113.333,69,0
5,21,104.723,69,0
5,22,96.1556,69,1
5,23,42.8206,69,1
5,24,47.8831,69,1
5,25,48.9622,69,1
5,26,34.6817,69,1
5,27,41.7728,69,1
5,28,50.1544,69,1
5,29,89.7257,69,1
5,30,109.996,69,0
5,31,85.4961,69,1
5,32,86.2634,69,1
5,33,63.3258,69,1
5,34,70.2971,69,1
5,35,56.6578,69,1
5,36,57.8059,69,1
5,37,65.8805,69,1
5,38,73.5537,69,1
5,39,82.5743,69,1
5,40,111.433,69,0
5,41,111.062,69,0
5,42,112.16,69,0
5,43,92.2967,69,1
5,44,93.7395,69,1
5,45,69.566,69,1
5,46,67.9902,69,1
5,47,75.1991,69,1
5,48,83.7549,69,1
5,49,81.7006,69,1
6,7,42.8827,69,1
6,8,55.0298,69,1
6,9,62.5976,69,1
6,10,95.0217,69,1
6,11,74.6325,69,1
6,12,70.7112,69,1
6,13,45.4422,69,1
6,14,41.822,69,1
6,15,25.8261,69,1
6,16,39.9828,69,1
6,17,43.2384,69,1
6,18,63.6241,69,1
6,19,93.9137,69,1
6,20,105.769,69,0
6,21,96.2803,69,1
6,22,88.3869,69,1
6,23,37.5262,69,1
6,24,41.9689,69,1
6,25,53.5604,69,1
6,26,39.1705,69,1
6,27,49.2317,69,1
6,28,58.123,69,1
6,29,97.8767,69,1
6,30,102.389,69,0
6,31,78.3745,69,1
6,32,81.4479,69,1
6,33,57.3542,69,1
6,34,66.6604,69,1
6,35,55.6861,69,1
6,36,60.577,69,1
6,37,71.3215,69,1
6,38,81.4789,69,1
6,39,90.017,69,1
6,40,105.087,69,0
6,41,104.366,69,0
6,42,106.708,69,0
6,43,89.1288,69,1
6,44,92.3455,69,1
6,45,71.8709,69,1
6,46,69.7353,69,1
6,47,79.7818,69,1
6,48,89.1813,69,1
6,49,88.415,69,1
7,8,19.4522,69,1
7,9,19.7228,69,1
7,10,137.856,69,0
7,11,117.358,69,0
7,12,113.524,69,0
7,13,87.9052,69,1
7,14,76.3317,69,1
7,15,45.8404,69,1
7,16,15.912,69,1
7,17,5.95598,69,1
7,18,23.3981,69,1
7,19,55.1016,69,1
7,20,146.556,69,0
7,21,139.051,69,0
7,22,129.768,69,0
7,23,73.433,69,1
7,24,79.2272,69,1
7,25,51.4781,69,1
7,26,42.7785,69,1
7,27,30.2493,69,1
7,28,30.8199,69,1
7,29,63.7255,69,1
7,30,143.305,69,0
7,31,118.109,69,0
7,32,114.06,69,0
7,33,94.2307,69,1
7,34,95.9478,69,1
7,35,76.6844,69,1
7,36,65.763,69,1
7,37,60.5727,69,1
7,38,50.7163,69,1
7,39,62.7871,69,1
7,40,142.252,69,0
7,41,142.63,69,0
7,42,140.911,69,0
7,43,115.719,69,0
7,44,111.993,69,0
7,45,77.4573,69,1
7,46,78.1282,69,1
7,47,72.7772,69,1
7,48,76.1438,69,1
7,49,66.939,69,1
8,9,20.4343,69,1
8,10,147.655,69,0
8,11,126.861,69,0
8,12,124.838,69,0
8,13,97.2632,69,1
8,14,79.9904,69,1
8,15,48.355,69,1
8,16,15.3629,69,1
8,17,14.5755,69,1
8,18,10.6504,69,1
8,19,38.8987,69,1
8,20,152.403,69,0
8,21,148.508,69,0
8,22,136.602,69,0
8,23,78.1262,69,1
8,24,84.2762,69,1
8,25,41.9232,69,1
8,26,38.68,69,1
8,27,18.6048,69,1
8,28,13.2974,69,1
8,29,45.0113,69,1
8,30,149.35,69,0
8,31,123.407,69,0
8,32,114.429,69,0
8,33,98.1548,69,1
8,34,95.3535,69,1
8,35,73.628,69,1
8,36,56.9889,69,1
8,37,45.6914,69,1
8,38,31.2783,69,1
8,39,43.3887,69,1
8,40,144.846,69,0
8,41,146.097,69,0
8,42,141.444,69,0
8,43,112.713,69,0
8,44,105.795,69,0
8,45,67.5026,69,1
8,46,69.2999,69,1
8,47,58.218,69,1
8,48,59.3357,69,1
8,49,48.2904,69,1
9,10,157.578,69,0
9,11,137.071,69,0
9,12,133.194,69,0
9,13,107.593,69,0
9,14,94.7582,69,1
9,15,63.4758,69,1
9,16,29.8168,69,1
9,17,20.8501,69,1
9,18,13.7983,69,1
9,19,40.6565,69,1
9,20,165.817,69,0
9,21,158.768,69,0
9,22,149.202,69,0
9,23,92.1725,69,1
9,24,98.1055,69,1
9,25,62.0351,69,1
9,26,56.9835,69,1
9,27,38.6817,69,1
9,28,33.2933,69,1
9,29,53.1226,69,1
9,30,162.604,69,0
9,31,137.191,69,0
9,32,131.371,69,0
9,33,112.841,69,0
9,34,112.724,69,0
9,35,92.0113,69,1
9,36,77.0702,69,1
9,37,65.8267,69,1
9,38,44.6758,69,1
9,39,57.7962,69,1
9,40,160.552,69,0
9,41,161.233,69,0
9,42,158.374,69,0
9,43,131.282,69,0
9,44,125.466,69,0
9,45,87.824,69,1
9,46,89.4559,69,1
9,47,78.3394,69,1
9,48,78.384,69,1
9,49,65.3355,69,1
10,11,20.8182,69,1
10,12,26.5338,69,1
10,13,50.397,69,1
10,14,73.956,69,1
10,15,101.558,69,0
10,16,132.326,69,0
10,17,137.692,69,0
10,18,157.308,69,0
10,19,185.419,69,0
10,20,33.1395,69,1
10,21,3.07961,69,1
10,22,25.1576,69,1
10,23,73.3913,69,1
10,24,67.5501,69,1
10,25,126.203,69,0
10,26,116.609,69,0
10,27,136.129,69,0
10,28,146.696,69,0
10,29,185.396,69,0
10,30,30.7732,69,1
10,31,39.6883,69,1
10,32,70.3572,69,1
10,33,60.1312,69,1
10,34,79.8766,69,1
10,35,97.2282,69,1
10,36,121.135,69,0
10,37,143.74,69,0
10,38,168.098,69,0
10,39,172.588,69,0
10,40,56.0549,69,1
10,41,49.8243,69,1
10,42,70.3235,69,1
10,43,90.1877,69,1
10,44,108.51,69,0
10,45,125.073,69,0
10,46,120.24,69,0
10,47,145.045,69,0
10,48,158.078,69,0
10,49,166.102,69,0
11,12,13.6159,69,1
11,13,29.634,69,1
11,14,54.0629,69,1
11,15,80.8134,69,1
11,16,111.541,69,0
11,17,117.047,69,0
11,18,136.555,69,0
11,19,164.603,69,0
11,20,38.9445,69,1
11,21,21.7177,69,1
11,22,22.2429,69,1
11,23,53.0902,69,1
11,24,47.4436,69,1
11,25,105.986,69,0
11,26,96.0108,69,1
11,27,115.353,69,0
11,28,125.903,69,0
11,29,164.705,69,0
11,30,35.5157,69,1
11,31,28.4327,69,1
11,32,57.9845,69,1
11,33,42.1345,69,1
11,34,63.5489,69,1
11,35,78.5482,69,1
11,36,101.706,69,0
11,37,123.798,69,0
11,38,147.413,69,0
11,39,152.146,69,0
11,40,54.0105,69,1
11,41,49.1117,69,1
11,42,65.6273,69,1
11,43,77.5474,69,1
11,44,94.4046,69,1
11,45,106.487,69,0
11,46,101.772,69,0
11,47,125.741,69,0
11,48,138.629,69,0
11,49,145.974,69,0
12,13,29.4459,69,1
12,14,58.3232,69,1
12,15,81.1909,69,1
12,16,109.487,69,0
12,17,113.891,69,0
12,18,134.029,69,0
12,19,163.298,69,0
12,20,51.7492,69,1
12,21,28.739,69,1
12,22,35.7317,69,1
12,23,56.2675,69,1
12,24,51.4411,69,1
12,25,108.362,69,0
12,26,97.0985,69,1
12,27,115.049,69,0
12,28,125.314,69,0
12,29,164.81,69,0
12,30,48.4272,69,1
12,31,41.1767,69,1
12,32,69.3184,69,1
12,33,49.9983,69,1
12,34,72.258,69,1
12,35,84.3328,69,1
12,36,105.921,69,0
12,37,126.727,69,0
12,38,147.637,69,0
12,39,153.459,69,0
12,40,67.6079,69,1
12,41,62.7235,69,1
12,42,78.9558,69,1
12,43,88.3926,69,1
12,44,104.197,69,0
12,45,111.994,69,0
12,46,107.497,69,0
12,47,129.943,69,0
12,48,142.478,69,0
12,49,148.288,69,0
13,14,30.1836,69,1
13,15,52.0102,69,1
13,16,81.93,69,1
13,17,87.4525,69,1
13,18,106.923,69,0
13,19,135.182,69,0
13,20,61.5493,69,1
13,21,51.3398,69,1
13,22,43.7018,69,1
13,23,27.3868,69,1
13,24,23.437,69,1
13,25,78.923,69,1
13,26,67.753,69,1
13,27,86.2561,69,1
13,28,96.6954,69,1
13,29,135.88,69,0
13,30,58.0644,69,1
13,31,36.9818,69,1
13,32,53.7655,69,1
13,33,28.3048,69,1
13,34,49.5971,69,1
13,35,56.7969,69,1
13,36,76.978,69,1
13,37,97.3305,69,1
13,38,118.64,69,0
13,39,124.124,69,0
13,40,66.2798,69,1
13,41,63.8449,69,1
13,42,72.5437,69,1
13,43,69.8092,69,1
13,44,82.2555,69,1
13,45,83.8164,69,1
13,46,79.5408,69,1
13,47,100.896,69,0
13,48,113.271,69,0
13,49,118.842,69,0
14,15,31.6673,69,1
14,16,65.6985,69,1
14,17,73.9254,69,1
14,18,90.4962,69,1
14,19,115.001,69,0
14,20,72.6801,69,1
14,21,73.9335,69,1
14,22,57.8992,69,1
14,23,4.82763,69,1
14,24,6.88562,69,1
14,25,52.3501,69,1
14,26,44.1452,69,1
14,27,65.1883,69,1
14,28,75.9022,69,1
14,29,112.818,69,0
14,30,69.759,69,1
14,31,43.6189,69,1
14,32,39.6726,69,1
14,33,18.1819,69,1
14,34,25.8719,69,1
14,35,26.6344,69,1
14,36,47.7935,69,1
14,37,69.8015,69,1
14,38,95.5797,69,1
14,39,99.0023,69,1
14,40,65.9199,69,1
14,41,66.4814,69,1
14,42,65.5209,69,1
14,43,48.5965,69,1
14,44,56.1196,69,1
14,45,53.7743,69,1
14,46,49.4091,69,1
14,47,71.86,69,1
14,48,84.6342,69,1
14,49,92.1567,69,1
15,16,34.0873,69,1
15,17,42.7791,69,1
15,18,58.8338,69,1
15,19,84.3048,69,1
15,20,104.088,69,0
15,21,102.067,69,0
15,22,88.5725,69,1
15,23,29.8423,69,1
15,24,36.025,69,1
15,25,29.623,69,1
15,26,16.2683,69,1
15,27,34.6242,69,1
15,28,45.2784,69,1
15,29,83.9331,69,1
15,30,101.068,69,0
15,31,75.0669,69,1
15,32,68.2264,69,1
15,33,49.8481,69,1
15,34,50.2294,69,1
15,35,33.1491,69,1
15,36,34.7989,69,1
15,37,48.2655,69,1
15,38,66.6639,69,1
15,39,72.3405,69,1
15,40,97.1252,69,1
15,41,98.0219,69,1
15,42,95.119,69,1
15,43,70.8341,69,1
15,44,70.1771,69,1
15,45,46.0528,69,1
15,46,44.052,69,1
15,47,55.1786,69,1
15,48,65.7161,69,1
15,49,68.0676,69,1
16,17,10.5502,69,1
16,18,25.1866,69,1
16,19,54.0218,69,1
16,20,137.714,69,0
16,21,133.204,69,0
16,22,121.665,69,0
16,23,63.5157,69,1
16,24,69.6055,69,1
16,25,35.5665,69,1
16,26,27.6487,69,1
16,27,15.2872,69,1
16,28,19.7673,69,1
16,29,58.395,69,1
16,30,134.607,69,0
16,31,108.806,69,0
16,32,101.603,69,0
16,33,83.8743,69,1
16,34,82.9077,69,1
16,35,62.4028,69,1
16,36,49.9323,69,1
16,37,45.5459,69,1
16,38,42.7998,69,1
16,39,53.1613,69,1
16,40,131.17,69,0
16,41,132.108,69,0
16,42,128.621,69,0
16,43,101.662,69,0
16,44,96.8277,69,1
16,45,61.5648,69,1
16,46,62.3316,69,1
16,47,57.4763,69,1
16,48,61.9434,69,1
16,49,54.9327,69,1
17,18,20.709,69,1
17,19,52.1096,69,1
17,20,145.055,69,0
17,21,138.764,69,0
17,22,128.556,69,0
17,23,71.3232,69,1
17,24,77.2646,69,1
17,25,45.9667,69,1
17,26,38.0556,69,1
17,27,24.3449,69,1
17,28,25.065,69,1
17,29,59.4983,69,1
17,30,141.861,69,0
17,31,116.375,69,0
17,32,110.891,69,0
17,33,91.9953,69,1
17,34,92.4683,69,1
17,35,72.523,69,1
17,36,60.4515,69,1
17,37,54.6337,69,1
17,38,45.735,69,1
17,39,57.4975,69,1
17,40,139.759,69,0
17,41,140.392,69,0
17,42,137.846,69,0
17,43,111.718,69,0
17,44,107.296,69,0
17,45,72.0205,69,1
17,46,72.8625,69,1
17,47,66.8635,69,1
17,48,70.1987,69,1
17,49,61.2253,69,1
18,19,31.7065,69,1
18,20,162.786,69,0
18,21,158.246,69,0
18,22,146.834,69,0
18,23,88.5252,69,1
18,24,94.6523,69,1
18,25,51.701,69,1
18,26,49.2843,69,1
18,27,28.7128,69,1
18,28,21.0406,69,1
18,29,41.3471,69,1
18,30,159.706,69,0
18,31,133.825,69,0
18,32,125.075,69,0
18,33,108.672,69,0
18,34,105.985,69,0
18,35,84.155,69,1
18,36,66.719,69,1
18,37,53.1293,69,1
18,38,31.1478,69,1
18,39,44.2069,69,1
18,40,155.475,69,0
18,41,156.687,69,0
18,42,152.087,69,0
18,43,123.16,69,0
18,44,115.778,69,0
18,45,76.774,69,1
18,46,78.8821,69,1
18,47,65.5518,69,1
18,48,64.86,69,1
18,49,51.5381,69,1
19,20,187.605,69,0
19,21,186.098,69,0
19,22,172.707,69,0
19,23,113.914,69,0
19,24,120.107,69,0
19,25,67.2144,69,1
19,26,71.0219,69,1
19,27,49.8447,69,1
19,28,39.1216,69,1
19,29,17.0531,69,1
19,30,184.74,69,0
19,31,158.568,69,0
19,32,145.253,69,0
19,33,132.784,69,0
19,34,125.88,69,0
19,35,102.747,69,0
19,36,80.3517,69,1
19,37,59.1022,69,1
19,38,23.9874,69,1
19,39,32.4042,69,1
19,40,177.244,69,0
19,41,179.322,69,0
19,42,171.709,69,0
19,43,139.545,69,0
19,44,128.328,69,0
19,45,87.1751,69,1
19,46,90.7339,69,1
19,47,69.1081,69,1
19,48,62.2817,69,1
19,49,44.5996,69,1
20,21,30.1548,69,1
20,22,18.0011,69,1
20,23,74.2766,69,1
20,24,68.1346,69,1
20,25,122.915,69,0
20,26,116.605,69,0
20,27,137.844,69,0
20,28,148.546,69,0
20,29,184.552,69,0
20,30,3.53348,69,1
20,31,29.0613,69,1
20,32,51.3661,69,1
20,33,54.8355,69,1
20,34,67.1814,69,1
20,35,89.0747,69,1
20,36,114.229,69,0
20,37,138.286,69,0
20,38,167.493,69,0
20,39,169.498,69,0
20,40,25.7852,69,1
20,41,19.2037,69,1
20,42,41.0845,69,1
20,43,69.323,69,1
20,44,88.8635,69,1
20,45,114.966,69,0
20,46,109.985,69,0
20,47,136.709,69,0
20,48,149.936,69,0
20,49,161.049,69,0
21,22,23.1264,69,1
21,23,73.5695,69,1
21,24,67.6436,69,1
21,25,126.258,69,0
21,26,116.94,69,0
21,27,136.676,69,0
21,28,147.28,69,0
21,29,185.796,69,0
21,30,27.8662,69,1
21,31,38.2196,69,1
21,32,68.7101,69,1
21,33,59.5793,69,1
21,34,78.8524,69,1
21,35,96.7212,69,1
21,36,120.839,69,0
21,37,143.64,69,0
21,38,168.495,69,0
21,39,172.762,69,0
21,40,53.3921,69,1
21,41,47.1019,69,1
21,42,67.8061,69,1
21,43,88.4941,69,1
21,44,106.995,69,0
21,45,124.492,69,0
21,46,119.63,69,0
21,47,144.68,69,0
21,48,157.757,69,0
21,49,166.083,69,0
22,23,58.8021,69,1
22,24,52.6064,69,1
22,25,109.615,69,0
22,26,102.032,69,0
22,27,122.863,69,0
22,28,133.586,69,0
22,29,170.673,69,0
22,30,14.4734,69,1
22,31,16.3204,69,1
22,32,45.8582,69,1
22,33,41.0879,69,1
22,34,57.6821,69,1
22,35,77.5306,69,1
22,36,102.399,69,0
22,37,126.001,69,0
22,38,153.458,69,0
22,39,156.406,69,0
22,40,32.7622,69,1
22,41,27.2981,69,1
22,42,45.9584,69,1
22,43,65.5349,69,1
22,44,84.2891,69,1
22,45,104.701,69,0
22,46,99.7508,69,1
22,47,125.728,69,0
22,48,138.941,69,0
22,49,148.723,69,0
23,24,6.19625,69,1
23,25,52.8958,69,1
23,26,43.5443,69,1
23,27,64.0781,69,1
23,28,74.7977,69,1
23,29,112.445,69,0
23,30,71.2351,69,1
23,31,45.3019,69,1
23,32,43.9396,69,1
23,33,20.8298,69,1
23,34,30.6843,69,1
23,35,30.0993,69,1
23,36,49.681,69,1
23,37,70.829,69,1
23,38,95.1558,69,1
23,39,99.2037,69,1
23,40,69.012,69,1
23,41,69.1986,69,1
23,42,69.3699,69,1
23,43,53.3987,69,1
23,44,60.8194,69,1
23,45,56.5013,69,1
23,46,52.3255,69,1
23,47,73.6794,69,1
23,48,86.2337,69,1
23,49,92.8906,69,1
24,25,58.6528,69,1
24,26,49.6612,69,1
24,27,70.2685,69,1
24,28,80.989,69,1
24,29,118.541,69,0
24,30,65.0742,69,1
24,31,39.2035,69,1
24,32,40.2199,69,1
24,33,15.4499,69,1
24,34,29.367,69,1
24,35,33.3736,69,1
24,36,54.6096,69,1
24,37,76.3544,69,1
24,38,101.26,69,0
24,39,105.127,69,0
24,40,63.584,69,1
24,41,63.5006,69,1
24,42,64.7665,69,1
24,43,51.6694,69,1
24,44,61.0121,69,1
24,45,60.6504,69,1
24,46,56.263,69,1
24,47,78.6729,69,1
24,48,91.3968,69,1
24,49,98.5819,69,1
25,26,14.4019,69,1
25,27,23.3677,69,1
25,28,31.3396,69,1
25,29,61.8034,69,1
25,30,120.329,69,0
25,31,94.3249,69,1
25,32,78.164,69,1
25,33,68.5798,69,1
25,34,58.8338,69,1
25,35,35.597,69,1
25,36,15.0657,69,1
25,37,18.7444,69,1
25,38,45.0743,69,1
25,39,46.7919,69,1
25,40,110.482,69,0
25,41,112.966,69,0
25,42,104.5,69,0
25,43,72.8407,69,1
25,44,64.1071,69,1
25,45,26.0919,69,1
25,46,27.4208,69,1
25,47,26.2746,69,1
25,48,36.1018,69,1
25,49,40.0184,69,1
26,27,21.5772,69,1
26,28,32.1151,69,1
26,29,68.907,69,1
26,30,113.773,69,0
26,31,87.5915,69,1
26,32,75.9108,69,1
26,33,61.7726,69,1
26,34,56.7303,69,1
26,35,35.0842,69,1
26,36,24.5513,69,1
26,37,32.4569,69,1
26,38,51.6137,69,1
26,39,56.3715,69,1
26,40,106.933,69,0
26,41,108.628,69,0
26,42,102.882,69,0
26,43,74.3267,69,1
26,44,69.2551,69,1
26,45,36.6586,69,1
26,46,36.3066,69,1
26,47,40.668,69,1
26,48,50.1922,69,1
26,49,51.7994,69,1
27,28,10.7232,69,1
27,29,49.7904,69,1
27,30,134.946,69,0
27,31,108.79,69,0
27,32,97.3194,69,1
27,33,83.0723,69,1
27,34,78.0436,69,1
27,35,55.7208,69,1
27,36,38.4248,69,1
27,37,30.3885,69,1
27,38,32.7611,69,1
27,39,40.8201,69,1
27,40,128.507,69,0
27,41,130.193,69,0
27,42,124.224,69,0
27,43,94.5343,69,1
27,44,87.1993,69,1
27,45,49.1896,69,1
27,46,50.783,69,1
27,47,42.5283,69,1
27,48,46.6642,69,1
27,49,40.6516,69,1
28,29,39.8738,69,1
28,30,145.657,69,0
28,31,119.496,69,0
28,32,107.495,69,0
28,33,93.7575,69,1
28,34,88.1573,69,1
28,35,65.499,69,1
28,36,46.1543,69,1
28,37,32.5386,69,1
28,38,23.3999,69,1
28,39,33.4058,69,1
28,40,138.933,69,0
28,41,140.725,69,0
28,42,134.306,69,0
28,43,103.861,69,0
28,44,95.3684,69,1
28,45,55.8316,69,1
28,46,58.1232,69,1
28,47,45.0587,69,1
28,48,46.1206,69,1
28,49,36.1624,69,1
29,30,181.887,69,0
29,31,155.772,69,0
29,32,139.48,69,0
29,33,129.912,69,0
29,34,120.307,69,0
29,35,97.0464,69,1
29,36,72.96,69,1
29,37,49.6226,69,1
29,38,17.3019,69,1
29,39,18.4839,69,1
29,40,172.07,69,0
29,41,174.72,69,0
29,42,165.227,69,0
29,43,131.672,69,0
29,44,118.715,69,0
29,45,77.8032,69,1
29,46,81.9043,69,1
29,47,57.6432,69,1
29,48,48.7386,69,1
29,49,30.8875,69,1
30,31,26.1818,69,1
30,32,49.989,69,1
30,33,52.042,69,1
30,34,65.1824,69,1
30,35,86.7708,69,1
30,36,111.912,69,0
30,37,135.905,69,0
30,38,164.791,69,0
30,39,166.98,69,0
30,40,26.5178,69,1
30,41,19.9613,69,1
30,42,41.6518,69,1
30,43,68.3966,69,1
30,44,87.8664,69,1
30,45,112.945,69,0
30,46,107.963,69,0
30,47,134.576,69,0
30,48,147.812,69,0
30,49,158.676,69,0
31,32,30.7888,69,1
31,33,25.8743,69,1
31,34,41.3659,69,1
31,35,61.4828,69,1
31,36,86.485,69,1
31,37,110.274,69,0
31,38,138.649,69,0
31,39,141.055,69,0
31,40,29.5179,69,1
31,41,26.8834,69,1
31,42,38.2843,69,1
31,43,50.6491,69,1
31,44,68.8229,69,1
31,45,88.4591,69,1
31,46,83.5007,69,1
31,47,109.627,69,0
31,48,122.855,69,0
31,49,133.034,69,0
32,33,26.4633,69,1
32,34,19.3787,69,1
32,35,42.5697,69,1
32,36,66.7676,69,1
32,37,90.8853,69,1
32,38,123.136,69,0
32,39,122.969,69,0
32,40,32.8578,69,1
32,41,36.5368,69,1
32,42,27.0335,69,1
32,43,19.8604,69,1
32,44,38.466,69,1
32,45,65.2364,69,1
32,46,60.3348,69,1
32,47,87.4097,69,1
